"fonte"	"formulario"	"numero_label"	"variavel"	"idV"	"resposta"	"tipo_questao"	"descricao"	"obsV"	"numero_pagina"	"limite_caracteres"	"palavras_chave"	"respostas_ilimitadas"	"texto_orientacao"
"1643"	"2.3"	"1"	"v14067_40"	"Em quais áreas de políticas públicas são desenvolvidas ações de SAN no município?"	"Pesca e Aquicultura"	"Checkbox"	"Considerar todas as ações de SAN realizadas no município, sejam financiadas com recursos federais, estaduais ou municipais"	""	"1"	""	""	""	""
"1643"	"2.3"	"1"	"v14067_45"	"Em quais áreas de políticas públicas são desenvolvidas ações de SAN no município?"	"Extrativismo e Meio Ambiente"	"Checkbox"	"Considerar todas as ações de SAN realizadas no município, sejam financiadas com recursos federais, estaduais ou municipais"	""	"1"	""	""	""	""
"1643"	"2.3"	"1"	"v14067_98"	"Em quais áreas de políticas públicas são desenvolvidas ações de SAN no município?"	"Outras áreas de políticas públicas"	"Checkbox"	"Considerar todas as ações de SAN realizadas no município, sejam financiadas com recursos federais, estaduais ou municipais"	""	"1"	""	""	""	""
"1643"	"2.3"	"1"	"v14067_99"	"Em quais áreas de políticas públicas são desenvolvidas ações de SAN no município?"	"Não Sabe"	"Checkbox"	"Considerar todas as ações de SAN realizadas no município, sejam financiadas com recursos federais, estaduais ou municipais"	""	"1"	""	""	""	""
"1643"	"2.3"	"2"	"v14068_2"	"Quais ações de SAN são realizadas no município atualmente?"	"Ações de saúde, alimentação e nutrição"	"Checkbox"	"Considerar ações financiadas com recursos federais, estaduais ou municipais"	""	"1"	""	""	""	""
"1643"	"2.3"	"2"	"v14068_4"	"Quais ações de SAN são realizadas no município atualmente?"	"Ações de garantia dos direitos socioassistenciais"	"Checkbox"	"Considerar ações financiadas com recursos federais, estaduais ou municipais"	""	"1"	""	""	""	""
"1643"	"2.3"	"2"	"v14068_6"	"Quais ações de SAN são realizadas no município atualmente?"	"Inclusão produtiva e geração de renda"	"Checkbox"	"Considerar ações financiadas com recursos federais, estaduais ou municipais"	""	"1"	""	""	""	""
"1643"	"2.3"	"2"	"v14068_8"	"Quais ações de SAN são realizadas no município atualmente?"	"Educação Alimentar e Nutricional"	"Checkbox"	"Considerar ações financiadas com recursos federais, estaduais ou municipais"	""	"1"	""	""	""	""
"1643"	"2.3"	"2"	"v14068_10"	"Quais ações de SAN são realizadas no município atualmente?"	"Ações de ampliação ao acesso à àgua, como a construção de cisternas, barragens ou outras tecnologias sociais"	"Checkbox"	"Considerar ações financiadas com recursos federais, estaduais ou municipais"	""	"1"	""	""	""	""
"1643"	"2.3"	"2"	"v14068_12"	"Quais ações de SAN são realizadas no município atualmente?"	"Aquisição de alimentos da agricultura familiar"	"Checkbox"	"Considerar ações financiadas com recursos federais, estaduais ou municipais"	""	"1"	""	""	""	""
"1643"	"2.3"	"2"	"v14068_14"	"Quais ações de SAN são realizadas no município atualmente?"	"Assistência técnica e extensão rural"	"Checkbox"	"Considerar ações financiadas com recursos federais, estaduais ou municipais"	""	"1"	""	""	""	""
"1643"	"2.3"	"2"	"v14068_16"	"Quais ações de SAN são realizadas no município atualmente?"	"Fomento a organização em associação ou cooperativa para agricultura familiar"	"Checkbox"	"Considerar ações financiadas com recursos federais, estaduais ou municipais"	""	"1"	""	""	""	""
"1643"	"2.3"	"2"	"v14068_18"	"Quais ações de SAN são realizadas no município atualmente?"	"Fomento a produção orgânica, agroecológica ou em transição"	"Checkbox"	"Considerar ações financiadas com recursos federais, estaduais ou municipais"	""	"1"	""	""	""	""
"1643"	"2.3"	"2"	"v14068_20"	"Quais ações de SAN são realizadas no município atualmente?"	"Fomento a atividades produtivas rurais"	"Checkbox"	"Considerar ações financiadas com recursos federais, estaduais ou municipais"	""	"1"	""	""	""	""
"1643"	"2.3"	"2"	"v14068_22"	"Quais ações de SAN são realizadas no município atualmente?"	"Fomento a produção, comercialização e consumo de alimentos orgânicos, de base agroecológicaos e da sociobiodiversidade."	"Checkbox"	"Considerar ações financiadas com recursos federais, estaduais ou municipais"	""	"1"	""	""	""	""
"1643"	"2.3"	"2"	"v14068_24"	"Quais ações de SAN são realizadas no município atualmente?"	"Abastecimento alimentar (garantia de disponibilidade de alimentos no município, seja do setor público ou privado)"	"Checkbox"	"Considerar ações financiadas com recursos federais, estaduais ou municipais"	""	"1"	""	""	""	""
"1643"	"2.3"	"2"	"v14068_26"	"Quais ações de SAN são realizadas no município atualmente?"	"Alimentação escolar"	"Checkbox"	"Considerar ações financiadas com recursos federais, estaduais ou municipais"	""	"1"	""	""	""	""
"1643"	"2.3"	"2"	"v14068_28"	"Quais ações de SAN são realizadas no município atualmente?"	"Oferta de refeições"	"Checkbox"	"Considerar ações financiadas com recursos federais, estaduais ou municipais"	""	"1"	""	""	""	""
"1643"	"2.3"	"2"	"v14068_30"	"Quais ações de SAN são realizadas no município atualmente?"	"Doação de alimentos"	"Checkbox"	"Considerar ações financiadas com recursos federais, estaduais ou municipais"	""	"1"	""	""	""	""
"1643"	"2.3"	"2"	"v14068_32"	"Quais ações de SAN são realizadas no município atualmente?"	"Utilização de sistema informatizado para gestão, monitoramento e avaliação do Plano Municipal de SAN"	"Checkbox"	"Considerar ações financiadas com recursos federais, estaduais ou municipais"	""	"1"	""	""	""	""
"1643"	"2.3"	"2"	"v14068_34"	"Quais ações de SAN são realizadas no município atualmente?"	"Articulação e referenciamento com outros serviços públicos (metas quanto a intersetorialidade das ações)"	"Checkbox"	"Considerar ações financiadas com recursos federais, estaduais ou municipais"	""	"1"	""	""	""	""
"1643"	"2.3"	"2"	"v14068_36"	"Quais ações de SAN são realizadas no município atualmente?"	"Capacitação de gestores e/ou conselheiros na área de SAN"	"Checkbox"	"Considerar ações financiadas com recursos federais, estaduais ou municipais"	""	"1"	""	""	""	""
"1643"	"2.3"	"2"	"v14068_38"	"Quais ações de SAN são realizadas no município atualmente?"	"Pesquisa, estudos e diagnósticos"	"Checkbox"	"Considerar ações financiadas com recursos federais, estaduais ou municipais"	""	"1"	""	""	""	""
"1643"	"2.3"	"2"	"v14068_40"	"Quais ações de SAN são realizadas no município atualmente?"	"Apoio e/ou custeio gestão intersetorial da Política de SAN e/ou as ações da Caisan"	"Checkbox"	"Considerar ações financiadas com recursos federais, estaduais ou municipais"	""	"1"	""	""	""	""
"1643"	"2.3"	"2"	"v14068_42"	"Quais ações de SAN são realizadas no município atualmente?"	"Apoio ou custeio das ações do Comsea para incentivar o controle e a participação social"	"Checkbox"	"Considerar ações financiadas com recursos federais, estaduais ou municipais"	""	"1"	""	""	""	""
"1643"	"2.3"	"2"	"v14068_98"	"Quais ações de SAN são realizadas no município atualmente?"	"Outras ações"	"Checkbox"	"Considerar ações financiadas com recursos federais, estaduais ou municipais"	""	"1"	""	""	""	""
"1643"	"2.3"	"2"	"v14068_99"	"Quais ações de SAN são realizadas no município atualmente?"	"Não Sabe"	"Checkbox"	"Considerar ações financiadas com recursos federais, estaduais ou municipais"	""	"1"	""	""	""	""
"1643"	"2.3"	"3"	"v9043"	"Há recursos previstos no orçamento municipal para o financiamento de ações de SAN (não considerar ações cujo recurso consta apenas como contrapartida a recursos estaduais ou federais)?"	"Sim ou Não ou Não Sabe"	"Radio"	"Selecione a opção que informa se as Ações ou Políticas de SAN executadas pelo município (total ou parcialmente) estão previstas no orçamento municipal corrente.  ###  ### IMPORTANTE: não considerar dotação orçamentária proveniente de contrapartidas do governo estadual ou federal."	"Se a resposta for “sim”, abrir 4, 4.1, 4.2 e 4.3"	"1"	""	"Gestão, Sisan, orçamento"	""	""
"1643"	"2.3"	"4"	"v14072_2"	"Quais ações de SAN são realizadas e financiadas com recursos municipais? (não considerar ações cujo orçamento consta apenas como contrapartida municipal a recursos estaduais ou federais)"	"Ações de saúde, alimentação e nutrição"	"Checkbox"	"CONSIDERAR SOMENTE AÇÕES DE SAN FINANCIADAS TOTALMENTE OU MAJORITARIAMENTE COM RECURSOS MUNICIPAIS  ### DESCONSIDERAR AÇÕES DE SAN NAS QUAIS O MUNICÍPIO CONTRIBUI APENAS COM CONTRAPARTIDA"	""	"1"	""	""	""	""
"1643"	"2.3"	"4"	"v14072_4"	"Quais ações de SAN são realizadas e financiadas com recursos municipais? (não considerar ações cujo orçamento consta apenas como contrapartida municipal a recursos estaduais ou federais)"	"Ações de garantia dos direitos socioassistenciais"	"Checkbox"	"CONSIDERAR SOMENTE AÇÕES DE SAN FINANCIADAS TOTALMENTE OU MAJORITARIAMENTE COM RECURSOS MUNICIPAIS  ### DESCONSIDERAR AÇÕES DE SAN NAS QUAIS O MUNICÍPIO CONTRIBUI APENAS COM CONTRAPARTIDA"	""	"1"	""	""	""	""
"1643"	"2.3"	"4"	"v14072_6"	"Quais ações de SAN são realizadas e financiadas com recursos municipais? (não considerar ações cujo orçamento consta apenas como contrapartida municipal a recursos estaduais ou federais)"	"Inclusão produtiva e geração de renda"	"Checkbox"	"CONSIDERAR SOMENTE AÇÕES DE SAN FINANCIADAS TOTALMENTE OU MAJORITARIAMENTE COM RECURSOS MUNICIPAIS  ### DESCONSIDERAR AÇÕES DE SAN NAS QUAIS O MUNICÍPIO CONTRIBUI APENAS COM CONTRAPARTIDA"	""	"1"	""	""	""	""
"1643"	"2.3"	"4"	"v14072_8"	"Quais ações de SAN são realizadas e financiadas com recursos municipais? (não considerar ações cujo orçamento consta apenas como contrapartida municipal a recursos estaduais ou federais)"	"Educação Alimentar e Nutricional"	"Checkbox"	"CONSIDERAR SOMENTE AÇÕES DE SAN FINANCIADAS TOTALMENTE OU MAJORITARIAMENTE COM RECURSOS MUNICIPAIS  ### DESCONSIDERAR AÇÕES DE SAN NAS QUAIS O MUNICÍPIO CONTRIBUI APENAS COM CONTRAPARTIDA"	""	"1"	""	""	""	""
"1643"	"2.3"	"4"	"v14072_10"	"Quais ações de SAN são realizadas e financiadas com recursos municipais? (não considerar ações cujo orçamento consta apenas como contrapartida municipal a recursos estaduais ou federais)"	"Ações de ampliação ao acesso à àgua, como a construção de cisternas, barragens ou outras tecnologias sociais"	"Checkbox"	"CONSIDERAR SOMENTE AÇÕES DE SAN FINANCIADAS TOTALMENTE OU MAJORITARIAMENTE COM RECURSOS MUNICIPAIS  ### DESCONSIDERAR AÇÕES DE SAN NAS QUAIS O MUNICÍPIO CONTRIBUI APENAS COM CONTRAPARTIDA"	""	"1"	""	""	""	""
"1643"	"2.3"	"4"	"v14072_12"	"Quais ações de SAN são realizadas e financiadas com recursos municipais? (não considerar ações cujo orçamento consta apenas como contrapartida municipal a recursos estaduais ou federais)"	"Aquisição de alimentos da agricultura familiar"	"Checkbox"	"CONSIDERAR SOMENTE AÇÕES DE SAN FINANCIADAS TOTALMENTE OU MAJORITARIAMENTE COM RECURSOS MUNICIPAIS  ### DESCONSIDERAR AÇÕES DE SAN NAS QUAIS O MUNICÍPIO CONTRIBUI APENAS COM CONTRAPARTIDA"	""	"1"	""	""	""	""
"1643"	"2.3"	"4"	"v14072_14"	"Quais ações de SAN são realizadas e financiadas com recursos municipais? (não considerar ações cujo orçamento consta apenas como contrapartida municipal a recursos estaduais ou federais)"	"Assistência técnica e extensão rural"	"Checkbox"	"CONSIDERAR SOMENTE AÇÕES DE SAN FINANCIADAS TOTALMENTE OU MAJORITARIAMENTE COM RECURSOS MUNICIPAIS  ### DESCONSIDERAR AÇÕES DE SAN NAS QUAIS O MUNICÍPIO CONTRIBUI APENAS COM CONTRAPARTIDA"	""	"1"	""	""	""	""
"1643"	"2.3"	"4"	"v14072_16"	"Quais ações de SAN são realizadas e financiadas com recursos municipais? (não considerar ações cujo orçamento consta apenas como contrapartida municipal a recursos estaduais ou federais)"	"Fomento a organização em associação ou cooperativa para agricultura familiar"	"Checkbox"	"CONSIDERAR SOMENTE AÇÕES DE SAN FINANCIADAS TOTALMENTE OU MAJORITARIAMENTE COM RECURSOS MUNICIPAIS  ### DESCONSIDERAR AÇÕES DE SAN NAS QUAIS O MUNICÍPIO CONTRIBUI APENAS COM CONTRAPARTIDA"	""	"1"	""	""	""	""
"1643"	"2.3"	"4"	"v14072_18"	"Quais ações de SAN são realizadas e financiadas com recursos municipais? (não considerar ações cujo orçamento consta apenas como contrapartida municipal a recursos estaduais ou federais)"	"Fomento a produção orgânica, agroecológica ou em transição"	"Checkbox"	"CONSIDERAR SOMENTE AÇÕES DE SAN FINANCIADAS TOTALMENTE OU MAJORITARIAMENTE COM RECURSOS MUNICIPAIS  ### DESCONSIDERAR AÇÕES DE SAN NAS QUAIS O MUNICÍPIO CONTRIBUI APENAS COM CONTRAPARTIDA"	""	"1"	""	""	""	""
"1643"	"2.3"	"4"	"v14072_20"	"Quais ações de SAN são realizadas e financiadas com recursos municipais? (não considerar ações cujo orçamento consta apenas como contrapartida municipal a recursos estaduais ou federais)"	"Fomento a atividades produtivas rurais"	"Checkbox"	"CONSIDERAR SOMENTE AÇÕES DE SAN FINANCIADAS TOTALMENTE OU MAJORITARIAMENTE COM RECURSOS MUNICIPAIS  ### DESCONSIDERAR AÇÕES DE SAN NAS QUAIS O MUNICÍPIO CONTRIBUI APENAS COM CONTRAPARTIDA"	""	"1"	""	""	""	""
"1643"	"2.3"	"4"	"v14072_22"	"Quais ações de SAN são realizadas e financiadas com recursos municipais? (não considerar ações cujo orçamento consta apenas como contrapartida municipal a recursos estaduais ou federais)"	"Fomento a produção, comercialização e consumo de alimentos orgânicos, de base agroecológicaos e da sociobiodiversidade"	"Checkbox"	"CONSIDERAR SOMENTE AÇÕES DE SAN FINANCIADAS TOTALMENTE OU MAJORITARIAMENTE COM RECURSOS MUNICIPAIS  ### DESCONSIDERAR AÇÕES DE SAN NAS QUAIS O MUNICÍPIO CONTRIBUI APENAS COM CONTRAPARTIDA"	""	"1"	""	""	""	""
"1643"	"2.3"	"4"	"v14072_24"	"Quais ações de SAN são realizadas e financiadas com recursos municipais? (não considerar ações cujo orçamento consta apenas como contrapartida municipal a recursos estaduais ou federais)"	"Abastecimento alimentar (garantia de disponibilidade de alimentos no município, seja do setor público ou privado)"	"Checkbox"	"CONSIDERAR SOMENTE AÇÕES DE SAN FINANCIADAS TOTALMENTE OU MAJORITARIAMENTE COM RECURSOS MUNICIPAIS  ### DESCONSIDERAR AÇÕES DE SAN NAS QUAIS O MUNICÍPIO CONTRIBUI APENAS COM CONTRAPARTIDA"	""	"1"	""	""	""	""
"1643"	"2.3"	"4"	"v14072_26"	"Quais ações de SAN são realizadas e financiadas com recursos municipais? (não considerar ações cujo orçamento consta apenas como contrapartida municipal a recursos estaduais ou federais)"	"Alimentação escolar"	"Checkbox"	"CONSIDERAR SOMENTE AÇÕES DE SAN FINANCIADAS TOTALMENTE OU MAJORITARIAMENTE COM RECURSOS MUNICIPAIS  ### DESCONSIDERAR AÇÕES DE SAN NAS QUAIS O MUNICÍPIO CONTRIBUI APENAS COM CONTRAPARTIDA"	""	"1"	""	""	""	""
"1643"	"2.3"	"4"	"v14072_28"	"Quais ações de SAN são realizadas e financiadas com recursos municipais? (não considerar ações cujo orçamento consta apenas como contrapartida municipal a recursos estaduais ou federais)"	"Oferta de refeições"	"Checkbox"	"CONSIDERAR SOMENTE AÇÕES DE SAN FINANCIADAS TOTALMENTE OU MAJORITARIAMENTE COM RECURSOS MUNICIPAIS  ### DESCONSIDERAR AÇÕES DE SAN NAS QUAIS O MUNICÍPIO CONTRIBUI APENAS COM CONTRAPARTIDA"	""	"1"	""	""	""	""
"1643"	"2.3"	"4"	"v14072_30"	"Quais ações de SAN são realizadas e financiadas com recursos municipais? (não considerar ações cujo orçamento consta apenas como contrapartida municipal a recursos estaduais ou federais)"	"Doação de alimentos"	"Checkbox"	"CONSIDERAR SOMENTE AÇÕES DE SAN FINANCIADAS TOTALMENTE OU MAJORITARIAMENTE COM RECURSOS MUNICIPAIS  ### DESCONSIDERAR AÇÕES DE SAN NAS QUAIS O MUNICÍPIO CONTRIBUI APENAS COM CONTRAPARTIDA"	""	"1"	""	""	""	""
"1643"	"2.3"	"4"	"v14072_32"	"Quais ações de SAN são realizadas e financiadas com recursos municipais? (não considerar ações cujo orçamento consta apenas como contrapartida municipal a recursos estaduais ou federais)"	"Utilização de sistema informatizado para gestão, monitoramento e avaliação do Plano Municipal de SAN"	"Checkbox"	"CONSIDERAR SOMENTE AÇÕES DE SAN FINANCIADAS TOTALMENTE OU MAJORITARIAMENTE COM RECURSOS MUNICIPAIS  ### DESCONSIDERAR AÇÕES DE SAN NAS QUAIS O MUNICÍPIO CONTRIBUI APENAS COM CONTRAPARTIDA"	""	"1"	""	""	""	""
"1643"	"2.3"	"4"	"v14072_34"	"Quais ações de SAN são realizadas e financiadas com recursos municipais? (não considerar ações cujo orçamento consta apenas como contrapartida municipal a recursos estaduais ou federais)"	"Articulação e referenciamento com outros serviços públicos (metas quanto a intersetorialidade das ações)"	"Checkbox"	"CONSIDERAR SOMENTE AÇÕES DE SAN FINANCIADAS TOTALMENTE OU MAJORITARIAMENTE COM RECURSOS MUNICIPAIS  ### DESCONSIDERAR AÇÕES DE SAN NAS QUAIS O MUNICÍPIO CONTRIBUI APENAS COM CONTRAPARTIDA"	""	"1"	""	""	""	""
"1643"	"2.3"	"4"	"v14072_36"	"Quais ações de SAN são realizadas e financiadas com recursos municipais? (não considerar ações cujo orçamento consta apenas como contrapartida municipal a recursos estaduais ou federais)"	"Capacitação de gestores e/ou conselheiros na área de SAN"	"Checkbox"	"CONSIDERAR SOMENTE AÇÕES DE SAN FINANCIADAS TOTALMENTE OU MAJORITARIAMENTE COM RECURSOS MUNICIPAIS  ### DESCONSIDERAR AÇÕES DE SAN NAS QUAIS O MUNICÍPIO CONTRIBUI APENAS COM CONTRAPARTIDA"	""	"1"	""	""	""	""
"1643"	"2.3"	"4"	"v14072_38"	"Quais ações de SAN são realizadas e financiadas com recursos municipais? (não considerar ações cujo orçamento consta apenas como contrapartida municipal a recursos estaduais ou federais)"	"Pesquisa, estudos e diagnósticos"	"Checkbox"	"CONSIDERAR SOMENTE AÇÕES DE SAN FINANCIADAS TOTALMENTE OU MAJORITARIAMENTE COM RECURSOS MUNICIPAIS  ### DESCONSIDERAR AÇÕES DE SAN NAS QUAIS O MUNICÍPIO CONTRIBUI APENAS COM CONTRAPARTIDA"	""	"1"	""	""	""	""
"1643"	"2.3"	"4"	"v14072_40"	"Quais ações de SAN são realizadas e financiadas com recursos municipais? (não considerar ações cujo orçamento consta apenas como contrapartida municipal a recursos estaduais ou federais)"	"Apoio e/ou custeio gestão intersetorial da Política de SAN e/ou as ações da Caisan"	"Checkbox"	"CONSIDERAR SOMENTE AÇÕES DE SAN FINANCIADAS TOTALMENTE OU MAJORITARIAMENTE COM RECURSOS MUNICIPAIS  ### DESCONSIDERAR AÇÕES DE SAN NAS QUAIS O MUNICÍPIO CONTRIBUI APENAS COM CONTRAPARTIDA"	""	"1"	""	""	""	""
"1643"	"2.3"	"4"	"v14072_42"	"Quais ações de SAN são realizadas e financiadas com recursos municipais? (não considerar ações cujo orçamento consta apenas como contrapartida municipal a recursos estaduais ou federais)"	"Apoio ou custeio das ações do Comsea para incentivar o controle e a participação social"	"Checkbox"	"CONSIDERAR SOMENTE AÇÕES DE SAN FINANCIADAS TOTALMENTE OU MAJORITARIAMENTE COM RECURSOS MUNICIPAIS  ### DESCONSIDERAR AÇÕES DE SAN NAS QUAIS O MUNICÍPIO CONTRIBUI APENAS COM CONTRAPARTIDA"	""	"1"	""	""	""	""
"1643"	"2.3"	"4"	"v14072_98"	"Quais ações de SAN são realizadas e financiadas com recursos municipais? (não considerar ações cujo orçamento consta apenas como contrapartida municipal a recursos estaduais ou federais)"	"Outras ações"	"Checkbox"	"CONSIDERAR SOMENTE AÇÕES DE SAN FINANCIADAS TOTALMENTE OU MAJORITARIAMENTE COM RECURSOS MUNICIPAIS  ### DESCONSIDERAR AÇÕES DE SAN NAS QUAIS O MUNICÍPIO CONTRIBUI APENAS COM CONTRAPARTIDA"	""	"1"	""	""	""	""
"1643"	"2.3"	"4"	"v14072_99"	"Quais ações de SAN são realizadas e financiadas com recursos municipais? (não considerar ações cujo orçamento consta apenas como contrapartida municipal a recursos estaduais ou federais)"	"Não Sabe"	"Checkbox"	"CONSIDERAR SOMENTE AÇÕES DE SAN FINANCIADAS TOTALMENTE OU MAJORITARIAMENTE COM RECURSOS MUNICIPAIS  ### DESCONSIDERAR AÇÕES DE SAN NAS QUAIS O MUNICÍPIO CONTRIBUI APENAS COM CONTRAPARTIDA"	""	"1"	""	""	""	""
"1643"	"2.3"	"4.1"	"v9881"	"No total, qual foi valor previsto no orçamento de 2021 para financiamento das ações de SAN realizadas pelo município? (considere a SOMA do orçamento das ações de SAN realizadas em cada secretaria/setor e que sejam financiadas com recursos municipais)"	"Moeda"	"Moeda"	"Informar o valor total previsto no orçamento que corresponde ao somatório dos orçamentos das ações de SAN em cada órgão ou área da gestão municipal previstas para o ano de 2017. ### Importante: considerar apenas valores dos recursos exclusivamente municipais, desconsiderando recursos de fontes estaduais e federais. O valor total aqui inserido deve corresponder a soma doo orçamento de recursos provenientes de fontes municipais destinadas para financiamento das ações de SAN realizadas pelo município"	"Variável com máscara de entrada: moeda, com duas casas depois da vírgula."	"1"	""	"MapaSAN, Ações de SAN, Orçamento"	""	""
"1643"	"2.3"	"4.2"	"v9882"	"No total, qual foi valor previsto no orçamento de 2022 para financiamento das ações de SAN realizadas pelo município ? (considere  a SOMA do orçamento das ações de SAN realizadas em cada secretaria/setor e que sejam financiadas com recursos municipais)"	"Moeda"	"Moeda"	"Informar o valor total previsto no orçamento que corresponde ao somatório dos orçamentos das ações de SAN em cada órgão ou área da gestão municipal previstas para o ano de 2018. ### Importante: considerar apenas valores dos recursos exclusivamente municipais, desconsiderando recursos de fontes estaduais e federais. O valor total aqui inserido deve corresponder a soma doo orçamento de recursos provenientes de fontes municipais destinadas para financiamento das ações de SAN realizadas pelo município"	"Variável com máscara de entrada: moeda, com duas casas depois da vírgula."	"1"	""	"MapaSAN, Ações de SAN, Orçamento 2015"	""	""
"1643"	"2.3"	"4.3"	"v9883"	"As ações de SAN selecionadas na questão 4 foram previstas no Plano Plurianual (PPA) do município?"	"Sim, todas as ações de SAN foram previstas no PPA ou Sim, a maioria das ações de SAN foram previstas no PPA ou Sim, algumas ações de SAN foram previstas no PPA ou Nenhuma ação de SAN foi prevista no PPA ou Não sabe"	"Radio"	"Selecionar a opção que informa se as ações de SAN foram previstas no Plano Plurianual do município, total ou parcialmente."	""	"1"	""	"MapaSAN, Ações de SAN, Orçamento, Plano Plurianual"	""	""
"1643"	"2.3"	"5"	"v9056"	"O município realiza ações de Educação Alimentar e Nutricional (EAN)?"	"Sim ou Não ou Não Sabe"	"Radio"	"Selecione a opção que informa se o município realiza/promove ou não ações de Educação Alimentar e Nutricional. ###   ### Principais Conceitos ### Educação Alimentar e Nutricional (EAN): é um campo de conhecimento e de prática contínua e permanente, transdisciplinar, intersetorial e multiprofissional que visa promover a prática autônoma e voluntária de hábitos alimentares saudáveis, no contexto da realização do Direito Humano à Alimentação Adequada e da garantia da Segurança Alimentar e Nutricional."	"Se resposta 1, então habilitar bloco de questões 5.1 a 5.5 e as questões 6, 7, 7.1, 7.2, 8, 9, 10, 11, e 12."	"2"	""	"Gestão, Sisan, orçamento"	""	""
"1643"	"2.3"	"5.1"	"v14078_5"	"Em quais áreas de políticas públicas são desenvolvidas ações de Educação Alimentar e Nutricional (EAN) no seu município?"	"Saúde"	"Checkbox"	""	"Se opção 15 for selecionada habilitar 5.1.2  ### 	(Assistência Social / Desenvolvimento Social / Direitos Humanos) ###  ### Se opção 5 for selecionada habilitar 5.1.3 ### 	(Saúde) ###  ### Se opção 10 for selecionada habilitar 5.1.4 ### 	(Educação)"	"2"	""	"Gestão, Sisan, orçamento"	""	""
"1643"	"2.3"	"5.1"	"v14078_10"	"Em quais áreas de políticas públicas são desenvolvidas ações de Educação Alimentar e Nutricional (EAN) no seu município?"	"Educação"	"Checkbox"	""	"Se opção 15 for selecionada habilitar 5.1.2  ### 	(Assistência Social / Desenvolvimento Social / Direitos Humanos) ###  ### Se opção 5 for selecionada habilitar 5.1.3 ### 	(Saúde) ###  ### Se opção 10 for selecionada habilitar 5.1.4 ### 	(Educação)"	"2"	""	"Gestão, Sisan, orçamento"	""	""
"1643"	"2.3"	"5.1"	"v14078_15"	"Em quais áreas de políticas públicas são desenvolvidas ações de Educação Alimentar e Nutricional (EAN) no seu município?"	"Assistência Social / Desenvolvimento Social / Direitos Humanos"	"Checkbox"	""	"Se opção 15 for selecionada habilitar 5.1.2  ### 	(Assistência Social / Desenvolvimento Social / Direitos Humanos) ###  ### Se opção 5 for selecionada habilitar 5.1.3 ### 	(Saúde) ###  ### Se opção 10 for selecionada habilitar 5.1.4 ### 	(Educação)"	"2"	""	"Gestão, Sisan, orçamento"	""	""
