"fonte"	"formulario"	"numero_label"	"variavel"	"idV"	"resposta"	"tipo_questao"	"descricao"	"obsV"	"numero_pagina"	"limite_caracteres"	"palavras_chave"	"respostas_ilimitadas"	"texto_orientacao"
"1638"	"3.4.3"	"2.1"	"v9157_1"	"A Cozinha Comunitária foi construída com quais recursos orçamentários?"	"Com recursos do município"	"Checkbox"	"Informe quais foram as fontes de financiamento que viabilizaram a construção da Cozinha Comunitária."	"Se resposta 5, abrir variável 9158"	"2"	""	"Gestão, Sisan, Equipamentos Públicos de SAN, cozinha comunitária"	""	""
"1638"	"3.4.3"	"2.1"	"v9157_2"	"A Cozinha Comunitária foi construída com quais recursos orçamentários?"	"A partir de parceria e recursos do Estado"	"Checkbox"	"Informe quais foram as fontes de financiamento que viabilizaram a construção da Cozinha Comunitária."	"Se resposta 5, abrir variável 9158"	"2"	""	"Gestão, Sisan, Equipamentos Públicos de SAN, cozinha comunitária"	""	""
"1638"	"3.4.3"	"2.1"	"v9157_3"	"A Cozinha Comunitária foi construída com quais recursos orçamentários?"	"A partir de parceria e recursos da iniciativa privada"	"Checkbox"	"Informe quais foram as fontes de financiamento que viabilizaram a construção da Cozinha Comunitária."	"Se resposta 5, abrir variável 9158"	"2"	""	"Gestão, Sisan, Equipamentos Públicos de SAN, cozinha comunitária"	""	""
"1638"	"3.4.3"	"2.1"	"v9157_4"	"A Cozinha Comunitária foi construída com quais recursos orçamentários?"	"A partir de parceria e recursos do Ministério da Cidadania"	"Checkbox"	"Informe quais foram as fontes de financiamento que viabilizaram a construção da Cozinha Comunitária."	"Se resposta 5, abrir variável 9158"	"2"	""	"Gestão, Sisan, Equipamentos Públicos de SAN, cozinha comunitária"	""	""
"1638"	"3.4.3"	"2.1"	"v9157_98"	"A Cozinha Comunitária foi construída com quais recursos orçamentários?"	"Outra forma de financiamento"	"Checkbox"	"Informe quais foram as fontes de financiamento que viabilizaram a construção da Cozinha Comunitária."	"Se resposta 5, abrir variável 9158"	"2"	""	"Gestão, Sisan, Equipamentos Públicos de SAN, cozinha comunitária"	""	""
"1638"	"3.4.3"	"2.1"	"v9157_99"	"A Cozinha Comunitária foi construída com quais recursos orçamentários?"	"Não Sabe"	"Checkbox"	"Informe quais foram as fontes de financiamento que viabilizaram a construção da Cozinha Comunitária."	"Se resposta 5, abrir variável 9158"	"2"	""	"Gestão, Sisan, Equipamentos Públicos de SAN, cozinha comunitária"	""	""
"1638"	"3.4.3"	"2.2"	"v9146"	"Qual o regime de gestão (provisão do serviço ou natureza jurídica) utilizado na cozinha comunitária"	"Direta ou Semidireta ou Indireta ou Outra ou Não sabe"	"Radio"	"Selecione a opção que informa qual é o regime de gestão da Cozinha Comunitária."	""	"2"	""	"Gestão, Sisan, Equipamentos Públicos de SAN, cozinha comunitária"	""	""
"1638"	"3.4.3"	"2.3"	"v9147"	"Há recursos para gestão, custeio ou manutenção da cozinha comunitária, previstos no orçamento municipal em 2021?"	"Sim ou Não ou Não sabe"	"Radio"	"Informe se o município garantiu previsão orçamentária para gestão, custeio ou manutenção da Cozinha Comunitária, no orçamento municipal em 2021."	"Se resposta 1, abrir variável 9148"	"2"	""	"Gestão, Sisan, Equipamentos Públicos de SAN, cozinha comunitária"	""	""
"1638"	"3.4.3"	"2.3.1"	"v9148"	"Qual o valor do recurso previsto no orçamento municipal de 2022?"	"Moeda"	"Moeda"	"Informe o valor da previsão orçamentária para gestão, custeio ou manutenção da Cozinha Comunitária, no orçamento municipal em 2021."	""	"2"	""	"Gestão, Sisan, Equipamentos Públicos de SAN, cozinha comunitária"	""	""
"1638"	"3.4.3"	"2.4"	"v9152"	"Qual o custo médio para o preparo de uma refeição servida no horário do almoço no último mês?"	"Moeda"	"Moeda"	"Informe o custo médio de uma refeição servida no horário do almoço no último mês."	""	"2"	""	"Gestão, Sisan, Equipamentos Públicos de SAN, cozinha comunitária"	""	""
"1638"	"3.4.3"	"2.5"	"v9149"	"O município subsidia o custo das refeições no horário de almoço na cozinha comunitária?"	"Sim, totalmente ou Sim, parcialmente ou Não subsidia ou Não sabe"	"Radio"	"Informe se o município garante algum subsídio para o custeio das refeições afertadas pela Cozinha Comunitária servidas no almoço."	""	"2"	""	"Gestão, Sisan, Equipamentos Públicos de SAN, cozinha comunitária"	""	""
"1638"	"3.4.3"	"2.5.1"	"v9948"	"Qual o VALOR MÉDIO do subsídio para UMA REFEIÇÃO servida NO HORÁRIO DO ALMOÇO?"	"Moeda"	"Moeda"	"Informe o valor médio do subsídio que o município garante para refeições no horário do almoço."	""	"2"	""	""	""	""
"1638"	"3.4.3"	"2.6"	"v9151"	"Qual o VALOR MÉDIO cobrado por UMA REFEIÇÃO no HORÁRIO DO ALMOÇO no ÚLTIMO MÊS?"	"Moeda"	"Moeda"	"Informe o valor médio cobrado por uma refeição no horário do almoço no último mês."	""	"2"	""	"Gestão, Sisan, Equipamentos Públicos de SAN, cozinha comunitária"	""	""
"1638"	"3.4.3"	"2.7"	"v9150"	"Quantas pessoas são atendidas EM MÉDIA no HORÁRIO DO ALMOÇO na Cozinha Comunitária?"	"Apenas número"	"Apenas número"	"Informe a quantidade média de pessoas atendidas na Cozinha Comunitária com refeições no horário do almoço."	""	"2"	""	"Gestão, Sisan, Equipamentos Públicos de SAN, cozinha comunitária"	""	""
"1638"	"3.4.3"	"2.8"	"v9153"	"A Cozinha Comunitária tem preços diferenciados nas refeições para algum grupo social?"	"Sim ou Não ou Não sabe"	"Radio"	"Informe se as refeições ofertadas pela Cozinha Comunitária têm preços diferenciados para alguns grupos sociais específicos."	"Se resposta 1, abrir variável 9154"	"2"	""	"Gestão, Sisan, Equipamentos Públicos de SAN, cozinha comunitária"	""	""
"1638"	"3.4.3"	"2.8.1"	"v9154_1"	"Para quais grupos sociais há preços diferenciados nas refeições servidas na cozinha comunitária?"	"Crianças"	"Checkbox"	"Identifique para quais grupos sociais a Cozinha Comunitária garante preços diferenciados."	"Se resposta 9, abrir variável 9155"	"2"	""	"Gestão, Sisan, Equipamentos Públicos de SAN, cozinha comunitária"	""	""
"1638"	"3.4.3"	"2.8.1"	"v9154_2"	"Para quais grupos sociais há preços diferenciados nas refeições servidas na cozinha comunitária?"	"Idosos"	"Checkbox"	"Identifique para quais grupos sociais a Cozinha Comunitária garante preços diferenciados."	"Se resposta 9, abrir variável 9155"	"2"	""	"Gestão, Sisan, Equipamentos Públicos de SAN, cozinha comunitária"	""	""
"1638"	"3.4.3"	"2.8.1"	"v9154_3"	"Para quais grupos sociais há preços diferenciados nas refeições servidas na cozinha comunitária?"	"Famílias Inscritas no CadÚnico"	"Checkbox"	"Identifique para quais grupos sociais a Cozinha Comunitária garante preços diferenciados."	"Se resposta 9, abrir variável 9155"	"2"	""	"Gestão, Sisan, Equipamentos Públicos de SAN, cozinha comunitária"	""	""
"1638"	"3.4.3"	"2.8.1"	"v9154_4"	"Para quais grupos sociais há preços diferenciados nas refeições servidas na cozinha comunitária?"	"Famílias Beneficiárias do Programa  Bolsa Família"	"Checkbox"	"Identifique para quais grupos sociais a Cozinha Comunitária garante preços diferenciados."	"Se resposta 9, abrir variável 9155"	"2"	""	"Gestão, Sisan, Equipamentos Públicos de SAN, cozinha comunitária"	""	""
"1638"	"3.4.3"	"2.8.1"	"v9154_5"	"Para quais grupos sociais há preços diferenciados nas refeições servidas na cozinha comunitária?"	"Pessoas em Situação de Rua"	"Checkbox"	"Identifique para quais grupos sociais a Cozinha Comunitária garante preços diferenciados."	"Se resposta 9, abrir variável 9155"	"2"	""	"Gestão, Sisan, Equipamentos Públicos de SAN, cozinha comunitária"	""	""
"1638"	"3.4.3"	"2.8.1"	"v9154_6"	"Para quais grupos sociais há preços diferenciados nas refeições servidas na cozinha comunitária?"	"Pessoas Desempregadas"	"Checkbox"	"Identifique para quais grupos sociais a Cozinha Comunitária garante preços diferenciados."	"Se resposta 9, abrir variável 9155"	"2"	""	"Gestão, Sisan, Equipamentos Públicos de SAN, cozinha comunitária"	""	""
"1638"	"3.4.3"	"2.8.1"	"v9154_7"	"Para quais grupos sociais há preços diferenciados nas refeições servidas na cozinha comunitária?"	"Servidores Públicos"	"Checkbox"	"Identifique para quais grupos sociais a Cozinha Comunitária garante preços diferenciados."	"Se resposta 9, abrir variável 9155"	"2"	""	"Gestão, Sisan, Equipamentos Públicos de SAN, cozinha comunitária"	""	""
"1638"	"3.4.3"	"2.8.1"	"v9154_8"	"Para quais grupos sociais há preços diferenciados nas refeições servidas na cozinha comunitária?"	"Indígenas, quilombolas e outros segmentos de povos e comunidades tradicionais"	"Checkbox"	"Identifique para quais grupos sociais a Cozinha Comunitária garante preços diferenciados."	"Se resposta 9, abrir variável 9155"	"2"	""	"Gestão, Sisan, Equipamentos Públicos de SAN, cozinha comunitária"	""	""
"1638"	"3.4.3"	"2.8.1"	"v9154_98"	"Para quais grupos sociais há preços diferenciados nas refeições servidas na cozinha comunitária?"	"Outros Grupos Sociais"	"Checkbox"	"Identifique para quais grupos sociais a Cozinha Comunitária garante preços diferenciados."	"Se resposta 9, abrir variável 9155"	"2"	""	"Gestão, Sisan, Equipamentos Públicos de SAN, cozinha comunitária"	""	""
"1638"	"3.4.3"	"2.9"	"v9156"	"A Cozinha Comunitária recebe alimentos do Programa Alimenta Brasil?"	"Sim ou Não ou Não sabe"	"Radio"	"Caso as opções da questão anterior não tenham contemplado, descreva quais são os outros grupos sociais para os quais são garantidos preços diferenciados ne refeições da Cozinha Comunitária."	""	"2"	""	"Gestão, Sisan, Equipamentos Públicos de SAN, cozinha comunitária"	""	""
"1638"	"3.4.3"	"2.10"	"v9159_1"	"Qual o motivo da paralisação dos serviços da cozinha comunitária?"	"Para realização de obras e reformas"	"Checkbox"	"Caso a construção da Cozinha Comunitária esteja paralisada, informe quais os motivos desta paralização."	"Se resposta 9, abrir variável 9160"	"2"	""	"Gestão, Sisan, Equipamentos Públicos de SAN, cozinha comunitária"	""	""
"1638"	"3.4.3"	"2.10"	"v9159_2"	"Qual o motivo da paralisação dos serviços da cozinha comunitária?"	"Foi embargado pela vigilância sanitária"	"Checkbox"	"Caso a construção da Cozinha Comunitária esteja paralisada, informe quais os motivos desta paralização."	"Se resposta 9, abrir variável 9160"	"2"	""	"Gestão, Sisan, Equipamentos Públicos de SAN, cozinha comunitária"	""	""
"1638"	"3.4.3"	"2.10"	"v9159_3"	"Qual o motivo da paralisação dos serviços da cozinha comunitária?"	"Foi embargado por órgão de urbanismo/arquitetura da prefeitura/gestão local"	"Checkbox"	"Caso a construção da Cozinha Comunitária esteja paralisada, informe quais os motivos desta paralização."	"Se resposta 9, abrir variável 9160"	"2"	""	"Gestão, Sisan, Equipamentos Públicos de SAN, cozinha comunitária"	""	""
"1638"	"3.4.3"	"2.10"	"v9159_4"	"Qual o motivo da paralisação dos serviços da cozinha comunitária?"	"Por falta de capacidade técnica para operar"	"Checkbox"	"Caso a construção da Cozinha Comunitária esteja paralisada, informe quais os motivos desta paralização."	"Se resposta 9, abrir variável 9160"	"2"	""	"Gestão, Sisan, Equipamentos Públicos de SAN, cozinha comunitária"	""	""
"1638"	"3.4.3"	"2.10"	"v9159_5"	"Qual o motivo da paralisação dos serviços da cozinha comunitária?"	"Foi embargado por motivos judiciais"	"Checkbox"	"Caso a construção da Cozinha Comunitária esteja paralisada, informe quais os motivos desta paralização."	"Se resposta 9, abrir variável 9160"	"2"	""	"Gestão, Sisan, Equipamentos Públicos de SAN, cozinha comunitária"	""	""
"1638"	"3.4.3"	"2.10"	"v9159_6"	"Qual o motivo da paralisação dos serviços da cozinha comunitária?"	"Por falta de utilidade"	"Checkbox"	"Caso a construção da Cozinha Comunitária esteja paralisada, informe quais os motivos desta paralização."	"Se resposta 9, abrir variável 9160"	"2"	""	"Gestão, Sisan, Equipamentos Públicos de SAN, cozinha comunitária"	""	""
"1638"	"3.4.3"	"2.10"	"v9159_7"	"Qual o motivo da paralisação dos serviços da cozinha comunitária?"	"Por falta de recursos para o custeio e manutenção"	"Checkbox"	"Caso a construção da Cozinha Comunitária esteja paralisada, informe quais os motivos desta paralização."	"Se resposta 9, abrir variável 9160"	"2"	""	"Gestão, Sisan, Equipamentos Públicos de SAN, cozinha comunitária"	""	""
"1638"	"3.4.3"	"2.10"	"v9159_8"	"Qual o motivo da paralisação dos serviços da cozinha comunitária?"	"Por opção da Gestão Municipal"	"Checkbox"	"Caso a construção da Cozinha Comunitária esteja paralisada, informe quais os motivos desta paralização."	"Se resposta 9, abrir variável 9160"	"2"	""	"Gestão, Sisan, Equipamentos Públicos de SAN, cozinha comunitária"	""	""
"1638"	"3.4.3"	"2.10"	"v9159_98"	"Qual o motivo da paralisação dos serviços da cozinha comunitária?"	"Por outro motivo"	"Checkbox"	"Caso a construção da Cozinha Comunitária esteja paralisada, informe quais os motivos desta paralização."	"Se resposta 9, abrir variável 9160"	"2"	""	"Gestão, Sisan, Equipamentos Públicos de SAN, cozinha comunitária"	""	""
"1638"	"3.4.3"	"2.10"	"v9159_99"	"Qual o motivo da paralisação dos serviços da cozinha comunitária?"	"Não sabe"	"Checkbox"	"Caso a construção da Cozinha Comunitária esteja paralisada, informe quais os motivos desta paralização."	"Se resposta 9, abrir variável 9160"	"2"	""	"Gestão, Sisan, Equipamentos Públicos de SAN, cozinha comunitária"	""	""
"1638"	"3.4.3"	"2.10.1"	"v9160"	"Qual foi o outro motivo que levou a paralisação dos serviços da Cozinha Comunitária?"	"Campo aberto"	"Campo aberto"	"Apresentar o outro motivo que levou a paralisação dos serviços da Cozinha Comunitária, diferente dos listados na questão 11."	""	"2"	""	"Gestão, Sisan, Equipamentos Públicos de SAN, cozinha comunitária"	""	""
"1638"	"3.4.3"	"2.11"	"v9163_1"	"A Cozinha Comunitária está sendo construída com quais recursos orçamentários?"	"Com recursos do município"	"Checkbox"	"Informe que outra fonte de recursos está sendo utilizada para construção da Cozinha Comunitária."	""	"2"	""	"Gestão, Sisan, Equipamentos Públicos de SAN, cozinha comunitária"	""	""
"1638"	"3.4.3"	"2.11"	"v9163_2"	"A Cozinha Comunitária está sendo construída com quais recursos orçamentários?"	"A partir de parceria e recursos do Estado"	"Checkbox"	"Informe que outra fonte de recursos está sendo utilizada para construção da Cozinha Comunitária."	""	"2"	""	"Gestão, Sisan, Equipamentos Públicos de SAN, cozinha comunitária"	""	""
"1638"	"3.4.3"	"2.11"	"v9163_3"	"A Cozinha Comunitária está sendo construída com quais recursos orçamentários?"	"A partir de parceria e recursos da iniciativa privada"	"Checkbox"	"Informe que outra fonte de recursos está sendo utilizada para construção da Cozinha Comunitária."	""	"2"	""	"Gestão, Sisan, Equipamentos Públicos de SAN, cozinha comunitária"	""	""
"1638"	"3.4.3"	"2.11"	"v9163_4"	"A Cozinha Comunitária está sendo construída com quais recursos orçamentários?"	"A partir de parceria e recursos do Ministério da Cidadania"	"Checkbox"	"Informe que outra fonte de recursos está sendo utilizada para construção da Cozinha Comunitária."	""	"2"	""	"Gestão, Sisan, Equipamentos Públicos de SAN, cozinha comunitária"	""	""
"1638"	"3.4.3"	"2.11"	"v9163_98"	"A Cozinha Comunitária está sendo construída com quais recursos orçamentários?"	"Outra forma de financiamento"	"Checkbox"	"Informe que outra fonte de recursos está sendo utilizada para construção da Cozinha Comunitária."	""	"2"	""	"Gestão, Sisan, Equipamentos Públicos de SAN, cozinha comunitária"	""	""
"1638"	"3.4.3"	"2.11"	"v9163_99"	"A Cozinha Comunitária está sendo construída com quais recursos orçamentários?"	"Não Sabe"	"Checkbox"	"Informe que outra fonte de recursos está sendo utilizada para construção da Cozinha Comunitária."	""	"2"	""	"Gestão, Sisan, Equipamentos Públicos de SAN, cozinha comunitária"	""	""
"1638"	"3.4.3"	"2.12"	"v14143"	"Existe algum fluxo de trabalho ou parceria da Cozinha Comunitária para atendimento dos usuários da rede (direta ou indireta) da Assistência Social?"	"Sim ou Não ou Não Sabe"	"Radio"	""	"Se resposta for SIM (1) então habilitar 2.12.1"	"2"	""	""	""	""
"1638"	"3.4.3"	"2.12.1"	"v14144_2"	"O fluxo de trabalho ou parceria é realizado entre a Cozinha Comunitária com quais equipamentos da rede direta ou indireta da Assistência Social?"	"CRAS"	"Checkbox"	""	""	"2"	""	""	""	""
"1638"	"3.4.3"	"2.12.1"	"v14144_4"	"O fluxo de trabalho ou parceria é realizado entre a Cozinha Comunitária com quais equipamentos da rede direta ou indireta da Assistência Social?"	"CREAS"	"Checkbox"	""	""	"2"	""	""	""	""
"1638"	"3.4.3"	"2.12.1"	"v14144_6"	"O fluxo de trabalho ou parceria é realizado entre a Cozinha Comunitária com quais equipamentos da rede direta ou indireta da Assistência Social?"	"Centro POP"	"Checkbox"	""	""	"2"	""	""	""	""
"1638"	"3.4.3"	"2.12.1"	"v14144_8"	"O fluxo de trabalho ou parceria é realizado entre a Cozinha Comunitária com quais equipamentos da rede direta ou indireta da Assistência Social?"	"Unidades de Acolhimento Institucional (abrigos institucionais, casa-lar, casa de passagem, residência inclusiva e república)"	"Checkbox"	""	""	"2"	""	""	""	""
"1638"	"3.4.3"	"2.12.1"	"v14144_10"	"O fluxo de trabalho ou parceria é realizado entre a Cozinha Comunitária com quais equipamentos da rede direta ou indireta da Assistência Social?"	"Unidades privadas sem fins lucrativos referenciadas no SUAS (inscritas nos Conselhos de Assistência Social)"	"Checkbox"	""	""	"2"	""	""	""	""
"1638"	"3.4.3"	"2.12.1"	"v14144_12"	"O fluxo de trabalho ou parceria é realizado entre a Cozinha Comunitária com quais equipamentos da rede direta ou indireta da Assistência Social?"	"Unidades privadas sem fins lucrativos não inscritas nos Conselhos de Assistência Social"	"Checkbox"	""	""	"2"	""	""	""	""
"1638"	"3.4.3"	""	"usuario"	"CPF do usuário que preencheu o formulário"	"CPF"	"CPF"	"CPF do usuário que preencheu o formulário"	""	""	""	""	""	""
"1638"	"3.4.3"	""	"data_hora_preenchimento"	"Data e hora que o formulário foi salvo"	"Data"	"Data"	"Data e hora que o formulário foi salvo"	""	""	""	""	""	""
"1638"	"3.4.3"	""	"data_hora_extracao"	"Data e hora da geração do relatório"	"Data"	"Data"	"Data e hora da geração do relatório"	""	""	""	""	""	""
 
