"fonte"	"formulario"	"numero_label"	"variavel"	"idV"	"resposta"	"tipo_questao"	"descricao"	"obsV"	"numero_pagina"	"limite_caracteres"	"palavras_chave"	"respostas_ilimitadas"	"texto_orientacao"
"1632"	"1.2"	"1.3"	"v13821_20"	"O órgão responsável pelas ações de SAN articula/coordena ações em quais áreas de políticas públicas realizadas no município:"	"Assistência Social (Ação Social, Promoção Social, Desenvolvimento Social ou similar)"	"Checkbox"	"Selecione as áreas de políticas públicas nas quais o órgão tem responsabilidade de coordenar ou articular ações de SAN"	""	"1"	""	""	""	""
"1632"	"1.2"	"1.3"	"v13821_25"	"O órgão responsável pelas ações de SAN articula/coordena ações em quais áreas de políticas públicas realizadas no município:"	"Ciência e Tecnologia"	"Checkbox"	"Selecione as áreas de políticas públicas nas quais o órgão tem responsabilidade de coordenar ou articular ações de SAN"	""	"1"	""	""	""	""
"1632"	"1.2"	"1.3"	"v13821_30"	"O órgão responsável pelas ações de SAN articula/coordena ações em quais áreas de políticas públicas realizadas no município:"	"Desenvolvimento Agrário ou Rural"	"Checkbox"	"Selecione as áreas de políticas públicas nas quais o órgão tem responsabilidade de coordenar ou articular ações de SAN"	""	"1"	""	""	""	""
"1632"	"1.2"	"1.3"	"v13821_35"	"O órgão responsável pelas ações de SAN articula/coordena ações em quais áreas de políticas públicas realizadas no município:"	"Desenvolvimento Econômico, Trabalho ou Empreendedorismo"	"Checkbox"	"Selecione as áreas de políticas públicas nas quais o órgão tem responsabilidade de coordenar ou articular ações de SAN"	""	"1"	""	""	""	""
"1632"	"1.2"	"1.3"	"v13821_40"	"O órgão responsável pelas ações de SAN articula/coordena ações em quais áreas de políticas públicas realizadas no município:"	"Direitos Humanos"	"Checkbox"	"Selecione as áreas de políticas públicas nas quais o órgão tem responsabilidade de coordenar ou articular ações de SAN"	""	"1"	""	""	""	""
"1632"	"1.2"	"1.3"	"v13821_45"	"O órgão responsável pelas ações de SAN articula/coordena ações em quais áreas de políticas públicas realizadas no município:"	"Educação"	"Checkbox"	"Selecione as áreas de políticas públicas nas quais o órgão tem responsabilidade de coordenar ou articular ações de SAN"	""	"1"	""	""	""	""
"1632"	"1.2"	"1.3"	"v13821_50"	"O órgão responsável pelas ações de SAN articula/coordena ações em quais áreas de políticas públicas realizadas no município:"	"Cultura, Esporte e Lazer"	"Checkbox"	"Selecione as áreas de políticas públicas nas quais o órgão tem responsabilidade de coordenar ou articular ações de SAN"	""	"1"	""	""	""	""
"1632"	"1.2"	"1.3"	"v13821_55"	"O órgão responsável pelas ações de SAN articula/coordena ações em quais áreas de políticas públicas realizadas no município:"	"Indústria e Comércio"	"Checkbox"	"Selecione as áreas de políticas públicas nas quais o órgão tem responsabilidade de coordenar ou articular ações de SAN"	""	"1"	""	""	""	""
"1632"	"1.2"	"1.3"	"v13821_60"	"O órgão responsável pelas ações de SAN articula/coordena ações em quais áreas de políticas públicas realizadas no município:"	"Pesca e aquicultura"	"Checkbox"	"Selecione as áreas de políticas públicas nas quais o órgão tem responsabilidade de coordenar ou articular ações de SAN"	""	"1"	""	""	""	""
"1632"	"1.2"	"1.3"	"v13821_65"	"O órgão responsável pelas ações de SAN articula/coordena ações em quais áreas de políticas públicas realizadas no município:"	"Povos e Comunidades Tradicionais"	"Checkbox"	"Selecione as áreas de políticas públicas nas quais o órgão tem responsabilidade de coordenar ou articular ações de SAN"	""	"1"	""	""	""	""
"1632"	"1.2"	"1.3"	"v13821_70"	"O órgão responsável pelas ações de SAN articula/coordena ações em quais áreas de políticas públicas realizadas no município:"	"Saúde"	"Checkbox"	"Selecione as áreas de políticas públicas nas quais o órgão tem responsabilidade de coordenar ou articular ações de SAN"	""	"1"	""	""	""	""
"1632"	"1.2"	"1.3"	"v13821_75"	"O órgão responsável pelas ações de SAN articula/coordena ações em quais áreas de políticas públicas realizadas no município:"	"Setor de Obras e Infraestrutura"	"Checkbox"	"Selecione as áreas de políticas públicas nas quais o órgão tem responsabilidade de coordenar ou articular ações de SAN"	""	"1"	""	""	""	""
"1632"	"1.2"	"1.3"	"v13821_80"	"O órgão responsável pelas ações de SAN articula/coordena ações em quais áreas de políticas públicas realizadas no município:"	"Trabalho"	"Checkbox"	"Selecione as áreas de políticas públicas nas quais o órgão tem responsabilidade de coordenar ou articular ações de SAN"	""	"1"	""	""	""	""
"1632"	"1.2"	"1.3"	"v13821_85"	"O órgão responsável pelas ações de SAN articula/coordena ações em quais áreas de políticas públicas realizadas no município:"	"Turismo"	"Checkbox"	"Selecione as áreas de políticas públicas nas quais o órgão tem responsabilidade de coordenar ou articular ações de SAN"	""	"1"	""	""	""	""
"1632"	"1.2"	"1.3"	"v13821_90"	"O órgão responsável pelas ações de SAN articula/coordena ações em quais áreas de políticas públicas realizadas no município:"	"Urbanismo e Meio Ambiente"	"Checkbox"	"Selecione as áreas de políticas públicas nas quais o órgão tem responsabilidade de coordenar ou articular ações de SAN"	""	"1"	""	""	""	""
"1632"	"1.2"	"1.3"	"v13821_98"	"O órgão responsável pelas ações de SAN articula/coordena ações em quais áreas de políticas públicas realizadas no município:"	"Outras àreas"	"Checkbox"	"Selecione as áreas de políticas públicas nas quais o órgão tem responsabilidade de coordenar ou articular ações de SAN"	""	"1"	""	""	""	""
"1632"	"1.2"	"1.3"	"v13821_99"	"O órgão responsável pelas ações de SAN articula/coordena ações em quais áreas de políticas públicas realizadas no município:"	"Não sabe"	"Checkbox"	"Selecione as áreas de políticas públicas nas quais o órgão tem responsabilidade de coordenar ou articular ações de SAN"	""	"1"	""	""	""	""
"1632"	"1.2"	"3"	"v13860"	"O município já aderiu formalmente ao Sistema Nacional de Segurança Alimentar e Nutricional - Sisan?"	"Sim, o município aderiu formalmente ao Sisan ou Sim, o município está em meio ao processo de adesão ao Sisan ou Sim, o município já deu iniciou ao trâmite de adesão ao Sisan junto à Caisan Estadual e ao Consea Estadual ou Não, o município ainda não aderiu ao Sisan, mas tem interesse em aderir em até um ano ou Não, o município ainda não aderiu ao Sisan, mas tem interesse em aderir em dois anos ou mais ou Não, o município não aderiu ao Sisan, e não pretende aderir futuramente ou Não sabe"	"Radio"	""	"Se resposta for 8, 10 ou 12, então habilitar questão 3.1."	"3"	""	""	""	""
"1632"	"1.2"	"3.1"	"v13861"	"O município tem interesse em aderir formalmente ao Sisan?"	"Sim, muito interesse por parte de gestores municipais ou Sim, algum interesse por parte de alguns gestores municipais ou Sim, pouco interesse por parte de gestores municipais ou Não tem nenhum interesse em aderir ao Sisan no futuro ou Não Sabe"	"Radio"	""	""	"3"	""	""	""	""
"1632"	"1.2"	"4"	"v9001"	"O município possui Conselho Municipal de Segurança Alimentar e Nutricional - Comsea?"	"Sim ou Não ou Não Sabe"	"Radio"	"Selecionar a opção que informa a existência ou não do Conselho Municipal de Segurança Alimentar e Nutricional (COMSEA) no município. ###  ### O Comsea tem atribuições semelhantes ao Conselho Nacional de Segurança Alimentar e Nutricional (Consea), quais são:  ###  ### a) propor diretrizes e prioridades para a Política Municipal de Segurança Alimentar e Nutricional (PMSAN), segundo as conferências municipais de SAN; ### b) monitorar e acompanhar a implementação e a convergência das ações inerentes à política e ao Plano Municipal de SAN no município; e  ### c) mobilizar e apoiar entidades da sociedade civil na discussão e implementação de ações públicas de SAN" no município. ###  ###  ### A instituição do Conselho de Segurança Alimentar e Nutricional é um requisito obrigatório para que o estado ou o município possa aderir ao Sistema Nacional de Segurança Alimentar e Nutricional – SISAN. ###  ### Referências: ###  ### Decreto nº 6.272, de 23 de novembro de 2007 - Dispõe sobre as competências, a composição e o funcionamento do Conselho Nacional de Segurança Alimentar e Nutricional - Consea.  ### Disponível em: http://www.planalto.gov.br/ccivil_03/_ato2007-2010/2007/decreto/d6272.htm"	"VARIÁVEL-CHAVE: ### INSERIR CABEÇALHO/ABA/TAB PARA O BLOCO 4 "CONSELHO MUNICIPAL DE SAN" ###  ### 1) Para municípios que RESPONDERAM o MapaSAN 2015:  ### CARREGAR VALOR DESTA VARIÁVEL (v9001) PARA OS MUNICÍPIOS QUE RESPONDERAM O MAPASAN 2015 ###    E  ### INSERIR A SEGUINTE CAIXA DE TEXTO PRÓXIMO DA PERGUNTA: "Em 2015 o município informou a existência do Conselho Municipal de SAN" E ABRIR BLOCO INICIADO COM 4 PARA QUE SEJAM RESPONDIDAS NOVAMENTE. ###  ### 2) Para municípios que NÃO RESPONDERAM o MapaSAN 2015: Se a resposta 1, habilitar bloco iniciado com 4 (com exceção das variáveis condicionadas a respostas)"	"4"	""	"Gestão; Sisan; Comsea; Controle Social"	""	""
"1632"	"1.2"	"4.1"	"v13866"	"Nome oficial do Conselho Municipal de SAN do seu município:"	"Campo aberto"	"Campo aberto"	"Neste campo informe o nome oficial do conselho municipal de SAN do seu município."	""	"4"	""	""	""	""
"1632"	"1.2"	"4.1.1"	"v13868"	"Endereço do Conselho Municipal de SAN:"	"Textarea "	"Textarea "	"informar o endereço completo do Conselho Municipal de SAN"	""	"4"	""	""	""	""
"1632"	"1.2"	"4.1.2"	"v13867"	"Telefone do Conselho Municipal de SAN:"	"Telefone"	"Telefone"	"informe o telefone para contato com o conselho municipal de SAN"	""	"4"	""	""	""	""
"1632"	"1.2"	"4.1.3"	"v13869"	"E-mail  do Conselho Municipal de SAN:"	"E-mail"	"E-mail"	"Informe o e-mail INSTITUCIONAL do conselho municipal de SAN"	""	"4"	"50"	""	""	""
"1632"	"1.2"	"4.1.4"	"v9025"	"Qual o endereço do Site/Página do Conselho Municipal de SAN na internet?"	"Campo aberto"	"Campo aberto"	"Caso exista, inserir o endereço eletrônico do website, sítio ou página do Comsea na internet."	""	"4"	""	"Gestão; Sisan; COMSEA; Controle Social"	""	""
"1632"	"1.2"	"4.1.5"	"v13870"	"Data de criação do Conselho Municipal de SAN:"	"Data"	"Data"	"Informe a data de criação do conselho municipal de SAN, conforme consta no instrumento legal que o criou (Lei, Decreto, Portaria, etc.)"	""	"4"	"10"	""	""	""
"1632"	"1.2"	"4.1.6"	"v13871"	"Clique aqui para inserir o documento (em PDF) contendo a lei, decreto, portaria ou outro instrumento legal que criou o conselho municipal de SAN"	"Campo aberto"	"Campo aberto"	"Clique no botão ao lado para enviar o arquivo em formato PDF que criou o conselho municipal de SAN de seu município.  ### O arquivo deve estar em PDF e deve conter o instrumento legal do tipo Lei municipal, decreto, portaria, etc. que efetivamente criou o conselho municipal de SAN do município."	""	"4"	"10"	""	""	""
"1632"	"1.2"	"4.2"	"v13876"	"Nome do(a) Presidente do Conselho Municipal de SAN:"	"Campo aberto"	"Campo aberto"	"Neste campo informe o nome do(a) presidente do conselho municipal de SAN do município."	""	"4"	""	""	""	""
"1632"	"1.2"	"4.2.1"	"v13877"	"Há quanto tempo exerce a função de Presidente do Conselho Municipal de SAN?"	"Há menos de 1 ano ou De 2 a 3 anos ou De 4 a 5 anos ou De 6 a 7 anos ou Há mais de 8 anos ou Não Sabe"	"Radio"	"Selecione a opção que corresponde ao tempo que o(a) presidente ocupa esta função no conselho municipal de SAN"	""	"4"	""	""	""	""
"1632"	"1.2"	"4.2.2"	"v13878"	"Instituição que o(a) Presidente representa no Conselho Municipal de SAN:"	"Campo aberto"	"Campo aberto"	"Informe qual é a instituição que o(a) presidente representa no Conselho Municipal de SAN"	""	"4"	""	""	""	""
"1632"	"1.2"	"4.2.3"	"v13884"	"Sexo do(a) presidente do Conselho Municipal de SAN:"	"Masculino ou Feminin"	"Combo box"	"Informe o sexo o(a) presidente do conselho municipal de SAN"	""	"4"	""	""	""	""
"1632"	"1.2"	"4.2.4"	"v13881"	"Telefone institucional do(a) presidente do Conselho Municipal de SAN:"	"Telefone"	"Telefone"	"informe o telefone para contato com o conselho municipal de san de seu município"	""	"4"	""	""	""	""
"1632"	"1.2"	"4.2.5"	"v13882"	"E-mail  do(a) Presidente do Conselho Municipal de SAN:"	"E-mail"	"E-mail"	"Informe o e-mail de contato do conselho municipal de SAN"	""	"4"	"50"	""	""	""
"1632"	"1.2"	"4.3"	"v9010"	"O Conselho Municipal de SAN está vinculado administrativamente a qual órgão municipal?"	"Gabinete do Prefeito ou Secretaria de Assistência Social (Ação Social, Promoção Social, Desenvolvimento Social ou similar) ou Secretaria de Agricultura ou Agropecuária (ou similar) ou Secretaria de Desenvolvimento Agrário ou Rural (ou similar) ou Secretaria de Saúde (ou similar) ou Secretaria de Segurança Alimentar e Nutricional ou similar ou Secretaria de Educação (ou similar) ou Abastecimento ou Outro órgão municipal ou Não há vínculo com nenhum outro órgão municipal ou Não Sabe"	"Radio"	"Selecionar a opção que corresponde ao órgão municipal ao qual o Comsea está vinculado administrativamente. Ou seja, a secretaria ou outro órgão que é responsável em manter o conselho em funcionamento, em termos administrativos."	""	"4"	""	"Gestão; Sisan; COMSEA; Controle Social"	""	""
"1632"	"1.2"	"4.4"	"v9002"	"Qual a proporção entre o número de membros da sociedade civil e o de membros do governo representantes no Conselho Municipal de SAN?"	"Paritário (metade de governo e metade da sociedade civil) ou 1/3 governo e 2/3 sociedade civil ou Maioria de representantes de governo ou Outra Proporção ou Não Sabe"	"Radio"	"Selecione a opção que indica a proporção entre os conselheiros representantes da sociedade civil e do governo no Comsea. Caso a opção que corresponde a proporção existente no Comsea não esteja listada, marque a opção 4 e descreva qual é a proporção existente no campo abaixo."	""	"4"	""	"Gestão; Sisan; Comsea; Controle Social"	""	""
"1632"	"1.2"	"4.4.1"	"v9004_1"	"Quais áreas de governo estão representadas no Conselho Municipal de SAN – Comsea?"	"Fazenda"	"Checkbox"	"Marque as opções que correspondem às áreas do governo municipal que estão representadas no conselho municipal de SAN do município.  ###  ### Importante: Lembre-se de que cada Secretaria ou órgão da administração pública municipal com assento no Comsea, eventualmente, pode corresponder a uma ou mais áreas de políticas públicas. Se for este o caso (de uma secretaria acumular mais de uma área), selecionar todas as áreas correspondentes."	""	"4"	""	"Gestão; Sisan; Comsea; Controle Social"	""	""
"1632"	"1.2"	"4.4.1"	"v9004_2"	"Quais áreas de governo estão representadas no Conselho Municipal de SAN – Comsea?"	"Planejamento"	"Checkbox"	"Marque as opções que correspondem às áreas do governo municipal que estão representadas no conselho municipal de SAN do município.  ###  ### Importante: Lembre-se de que cada Secretaria ou órgão da administração pública municipal com assento no Comsea, eventualmente, pode corresponder a uma ou mais áreas de políticas públicas. Se for este o caso (de uma secretaria acumular mais de uma área), selecionar todas as áreas correspondentes."	""	"4"	""	"Gestão; Sisan; Comsea; Controle Social"	""	""
"1632"	"1.2"	"4.4.1"	"v9004_3"	"Quais áreas de governo estão representadas no Conselho Municipal de SAN – Comsea?"	"Agricultura ou Agropecuária"	"Checkbox"	"Marque as opções que correspondem às áreas do governo municipal que estão representadas no conselho municipal de SAN do município.  ###  ### Importante: Lembre-se de que cada Secretaria ou órgão da administração pública municipal com assento no Comsea, eventualmente, pode corresponder a uma ou mais áreas de políticas públicas. Se for este o caso (de uma secretaria acumular mais de uma área), selecionar todas as áreas correspondentes."	""	"4"	""	"Gestão; Sisan; Comsea; Controle Social"	""	""
"1632"	"1.2"	"4.4.1"	"v9004_4"	"Quais áreas de governo estão representadas no Conselho Municipal de SAN – Comsea?"	"Desenvolvimento Agrário ou Rural"	"Checkbox"	"Marque as opções que correspondem às áreas do governo municipal que estão representadas no conselho municipal de SAN do município.  ###  ### Importante: Lembre-se de que cada Secretaria ou órgão da administração pública municipal com assento no Comsea, eventualmente, pode corresponder a uma ou mais áreas de políticas públicas. Se for este o caso (de uma secretaria acumular mais de uma área), selecionar todas as áreas correspondentes."	""	"4"	""	"Gestão; Sisan; Comsea; Controle Social"	""	""
"1632"	"1.2"	"4.4.1"	"v9004_5"	"Quais áreas de governo estão representadas no Conselho Municipal de SAN – Comsea?"	"Saúde"	"Checkbox"	"Marque as opções que correspondem às áreas do governo municipal que estão representadas no conselho municipal de SAN do município.  ###  ### Importante: Lembre-se de que cada Secretaria ou órgão da administração pública municipal com assento no Comsea, eventualmente, pode corresponder a uma ou mais áreas de políticas públicas. Se for este o caso (de uma secretaria acumular mais de uma área), selecionar todas as áreas correspondentes."	""	"4"	""	"Gestão; Sisan; Comsea; Controle Social"	""	""
"1632"	"1.2"	"4.4.1"	"v9004_6"	"Quais áreas de governo estão representadas no Conselho Municipal de SAN – Comsea?"	"Educação"	"Checkbox"	"Marque as opções que correspondem às áreas do governo municipal que estão representadas no conselho municipal de SAN do município.  ###  ### Importante: Lembre-se de que cada Secretaria ou órgão da administração pública municipal com assento no Comsea, eventualmente, pode corresponder a uma ou mais áreas de políticas públicas. Se for este o caso (de uma secretaria acumular mais de uma área), selecionar todas as áreas correspondentes."	""	"4"	""	"Gestão; Sisan; Comsea; Controle Social"	""	""
"1632"	"1.2"	"4.4.1"	"v9004_7"	"Quais áreas de governo estão representadas no Conselho Municipal de SAN – Comsea?"	"Assistência Social"	"Checkbox"	"Marque as opções que correspondem às áreas do governo municipal que estão representadas no conselho municipal de SAN do município.  ###  ### Importante: Lembre-se de que cada Secretaria ou órgão da administração pública municipal com assento no Comsea, eventualmente, pode corresponder a uma ou mais áreas de políticas públicas. Se for este o caso (de uma secretaria acumular mais de uma área), selecionar todas as áreas correspondentes."	""	"4"	""	"Gestão; Sisan; Comsea; Controle Social"	""	""
"1632"	"1.2"	"4.4.1"	"v9004_8"	"Quais áreas de governo estão representadas no Conselho Municipal de SAN – Comsea?"	"Segurança Alimentar e Nutricional"	"Checkbox"	"Marque as opções que correspondem às áreas do governo municipal que estão representadas no conselho municipal de SAN do município.  ###  ### Importante: Lembre-se de que cada Secretaria ou órgão da administração pública municipal com assento no Comsea, eventualmente, pode corresponder a uma ou mais áreas de políticas públicas. Se for este o caso (de uma secretaria acumular mais de uma área), selecionar todas as áreas correspondentes."	""	"4"	""	"Gestão; Sisan; Comsea; Controle Social"	""	""
"1632"	"1.2"	"4.4.1"	"v9004_9"	"Quais áreas de governo estão representadas no Conselho Municipal de SAN – Comsea?"	"Casa Civil"	"Checkbox"	"Marque as opções que correspondem às áreas do governo municipal que estão representadas no conselho municipal de SAN do município.  ###  ### Importante: Lembre-se de que cada Secretaria ou órgão da administração pública municipal com assento no Comsea, eventualmente, pode corresponder a uma ou mais áreas de políticas públicas. Se for este o caso (de uma secretaria acumular mais de uma área), selecionar todas as áreas correspondentes."	""	"4"	""	"Gestão; Sisan; Comsea; Controle Social"	""	""
"1632"	"1.2"	"4.4.1"	"v9004_10"	"Quais áreas de governo estão representadas no Conselho Municipal de SAN – Comsea?"	"Direitos Humanos"	"Checkbox"	"Marque as opções que correspondem às áreas do governo municipal que estão representadas no conselho municipal de SAN do município.  ###  ### Importante: Lembre-se de que cada Secretaria ou órgão da administração pública municipal com assento no Comsea, eventualmente, pode corresponder a uma ou mais áreas de políticas públicas. Se for este o caso (de uma secretaria acumular mais de uma área), selecionar todas as áreas correspondentes."	""	"4"	""	"Gestão; Sisan; Comsea; Controle Social"	""	""
"1632"	"1.2"	"4.4.1"	"v9004_11"	"Quais áreas de governo estão representadas no Conselho Municipal de SAN – Comsea?"	"Trabalho"	"Checkbox"	"Marque as opções que correspondem às áreas do governo municipal que estão representadas no conselho municipal de SAN do município.  ###  ### Importante: Lembre-se de que cada Secretaria ou órgão da administração pública municipal com assento no Comsea, eventualmente, pode corresponder a uma ou mais áreas de políticas públicas. Se for este o caso (de uma secretaria acumular mais de uma área), selecionar todas as áreas correspondentes."	""	"4"	""	"Gestão; Sisan; Comsea; Controle Social"	""	""
"1632"	"1.2"	"4.4.1"	"v9004_12"	"Quais áreas de governo estão representadas no Conselho Municipal de SAN – Comsea?"	"Povos e Comunidades Tradicionais"	"Checkbox"	"Marque as opções que correspondem às áreas do governo municipal que estão representadas no conselho municipal de SAN do município.  ###  ### Importante: Lembre-se de que cada Secretaria ou órgão da administração pública municipal com assento no Comsea, eventualmente, pode corresponder a uma ou mais áreas de políticas públicas. Se for este o caso (de uma secretaria acumular mais de uma área), selecionar todas as áreas correspondentes."	""	"4"	""	"Gestão; Sisan; Comsea; Controle Social"	""	""
"1632"	"1.2"	"4.4.1"	"v9004_13"	"Quais áreas de governo estão representadas no Conselho Municipal de SAN – Comsea?"	"Abastecimento"	"Checkbox"	"Marque as opções que correspondem às áreas do governo municipal que estão representadas no conselho municipal de SAN do município.  ###  ### Importante: Lembre-se de que cada Secretaria ou órgão da administração pública municipal com assento no Comsea, eventualmente, pode corresponder a uma ou mais áreas de políticas públicas. Se for este o caso (de uma secretaria acumular mais de uma área), selecionar todas as áreas correspondentes."	""	"4"	""	"Gestão; Sisan; Comsea; Controle Social"	""	""
"1632"	"1.2"	"4.4.1"	"v9004_98"	"Quais áreas de governo estão representadas no Conselho Municipal de SAN – Comsea?"	"Outras áreas de governo"	"Checkbox"	"Marque as opções que correspondem às áreas do governo municipal que estão representadas no conselho municipal de SAN do município.  ###  ### Importante: Lembre-se de que cada Secretaria ou órgão da administração pública municipal com assento no Comsea, eventualmente, pode corresponder a uma ou mais áreas de políticas públicas. Se for este o caso (de uma secretaria acumular mais de uma área), selecionar todas as áreas correspondentes."	""	"4"	""	"Gestão; Sisan; Comsea; Controle Social"	""	""
"1632"	"1.2"	"4.4.1"	"v9004_99"	"Quais áreas de governo estão representadas no Conselho Municipal de SAN – Comsea?"	"Não sabe"	"Checkbox"	"Marque as opções que correspondem às áreas do governo municipal que estão representadas no conselho municipal de SAN do município.  ###  ### Importante: Lembre-se de que cada Secretaria ou órgão da administração pública municipal com assento no Comsea, eventualmente, pode corresponder a uma ou mais áreas de políticas públicas. Se for este o caso (de uma secretaria acumular mais de uma área), selecionar todas as áreas correspondentes."	""	"4"	""	"Gestão; Sisan; Comsea; Controle Social"	""	""
"1632"	"1.2"	"4.4.2"	"v9006_1"	"Quais setores da sociedade civil estão representados no Conselho Municipal de SAN?"	"Movimento ou associação ou cooperativas de agricultores familiares"	"Checkbox"	"Selecione as opções que correspondem aos setores da sociedade civil que estão representados no Comsea.  ###  ### - Povos e Comunidades Tradicionais:  ### "Grupos culturalmente diferenciados e que se reconhecem como tais, que possuem formas próprias de organização social, que ocupam e usam territórios e recursos naturais como condição para sua reprodução cultural, social, religiosa, ancestral e econômica, utilizando conhecimentos, inovações e práticas gerados e transmitidos pela tradição" (1). ###  ### Referências Bibliográficas ### (1)- Presidência da República. Casa Civil. Subchefia para Assuntos Jurídicos. DECRETO Nº 6.040, DE 7 DE FEVEREIRO DE 2007. Institui a Política Nacional de Desenvolvimento Sustentável dos Povos e Comunidades Tradicionais. Disponível em: http://www.planalto.gov.br/ccivil_03/_Ato2007-2010/2007/Decreto/D6040.htm"	""	"4"	""	"Gestão; Sisan; Comsea; Controle Social"	""	""
"1632"	"1.2"	"4.4.2"	"v9006_2"	"Quais setores da sociedade civil estão representados no Conselho Municipal de SAN?"	"Movimento ou agricultores sem terra ou assentados da Reforma Agrária"	"Checkbox"	"Selecione as opções que correspondem aos setores da sociedade civil que estão representados no Comsea.  ###  ### - Povos e Comunidades Tradicionais:  ### "Grupos culturalmente diferenciados e que se reconhecem como tais, que possuem formas próprias de organização social, que ocupam e usam territórios e recursos naturais como condição para sua reprodução cultural, social, religiosa, ancestral e econômica, utilizando conhecimentos, inovações e práticas gerados e transmitidos pela tradição" (1). ###  ### Referências Bibliográficas ### (1)- Presidência da República. Casa Civil. Subchefia para Assuntos Jurídicos. DECRETO Nº 6.040, DE 7 DE FEVEREIRO DE 2007. Institui a Política Nacional de Desenvolvimento Sustentável dos Povos e Comunidades Tradicionais. Disponível em: http://www.planalto.gov.br/ccivil_03/_Ato2007-2010/2007/Decreto/D6040.htm"	""	"4"	""	"Gestão; Sisan; Comsea; Controle Social"	""	""
