"fonte"	"formulario"	"numero_label"	"variavel"	"idV"	"resposta"	"tipo_questao"	"descricao"	"obsV"	"numero_pagina"	"limite_caracteres"	"palavras_chave"	"respostas_ilimitadas"	"texto_orientacao"
"1640"	"3.4.5"	"2.2"	"v9993_2"	"Qual é a origem dos recursos para manutenção da Central de Distribuição da Agricultura Familiar?"	"Recursos repassados pelo Governo do Estado"	"Checkbox"	"Informe quais foram as fontes de financiamento que viabilizam a manutenção da UADAF."	"Se resposta 5, então abrir variável 9994"	"2"	""	""	""	""
"1640"	"3.4.5"	"2.2"	"v9993_3"	"Qual é a origem dos recursos para manutenção da Central de Distribuição da Agricultura Familiar?"	"Recursos repassados pelo Governo Federal"	"Checkbox"	"Informe quais foram as fontes de financiamento que viabilizam a manutenção da UADAF."	"Se resposta 5, então abrir variável 9994"	"2"	""	""	""	""
"1640"	"3.4.5"	"2.2"	"v9993_4"	"Qual é a origem dos recursos para manutenção da Central de Distribuição da Agricultura Familiar?"	"Recursos oriundos de parcerias com a iniciativa privada"	"Checkbox"	"Informe quais foram as fontes de financiamento que viabilizam a manutenção da UADAF."	"Se resposta 5, então abrir variável 9994"	"2"	""	""	""	""
"1640"	"3.4.5"	"2.2"	"v9993_98"	"Qual é a origem dos recursos para manutenção da Central de Distribuição da Agricultura Familiar?"	"Outra fonte de financiamento"	"Checkbox"	"Informe quais foram as fontes de financiamento que viabilizam a manutenção da UADAF."	"Se resposta 5, então abrir variável 9994"	"2"	""	""	""	""
"1640"	"3.4.5"	"2.2"	"v9993_99"	"Qual é a origem dos recursos para manutenção da Central de Distribuição da Agricultura Familiar?"	"Não sabe"	"Checkbox"	"Informe quais foram as fontes de financiamento que viabilizam a manutenção da UADAF."	"Se resposta 5, então abrir variável 9994"	"2"	""	""	""	""
"1640"	"3.4.5"	"2.3"	"v14145"	"Como se caracteriza a estrutura de funcionamento da Central de Distribuição da Agricultura Familiar?"	"Estrutura nova construída para funcionamento da Central de Distribuição da Agricultura Familiar ou Estrutura própria, mas a partir da adaptação de uma edificação existente ou Funciona de forma contínua, em estrutura compartilhada por outros órgãos ou Funciona de forma esporádica, em estrutura compartilhada por outros órgãos ou Outra estrutura de funcionamento ou Não Sabe"	"Radio"	""	""	"2"	""	""	""	""
"1640"	"3.4.5"	"2.3.1"	"v9995"	"Como você avalia a infraestrutura da Central de Distribuição da Agricultura Familiar?"	"Excelente ou Satisfatória ou Insatisfatória ou Não Sabe"	"Radio"	""	""	"2"	""	""	""	""
"1640"	"3.4.5"	"2.3.2"	"v14164"	"O imóvel de funcionamento da Central de Distribuição da Agricultura Familiar é compartilhado?"	"Sim ou Não ou Não Sabe"	"Radio"	""	""	"2"	""	""	""	""
"1640"	"3.4.5"	"2.3.3"	"v14165_2"	"Especifique o tipo de unidade com a qual a  Central de Distribuição da Agricultura Familiar compartilha o imóvel:"	"Secretaria da Assistência Social ou congênere"	"Checkbox"	""	""	"2"	""	""	""	""
"1640"	"3.4.5"	"2.3.3"	"v14165_4"	"Especifique o tipo de unidade com a qual a  Central de Distribuição da Agricultura Familiar compartilha o imóvel:"	"Secretaria de Agricultura ou congênere"	"Checkbox"	""	""	"2"	""	""	""	""
"1640"	"3.4.5"	"2.3.3"	"v14165_6"	"Especifique o tipo de unidade com a qual a  Central de Distribuição da Agricultura Familiar compartilha o imóvel:"	"Secretaria de Educação ou congênere"	"Checkbox"	""	""	"2"	""	""	""	""
"1640"	"3.4.5"	"2.3.3"	"v14165_8"	"Especifique o tipo de unidade com a qual a  Central de Distribuição da Agricultura Familiar compartilha o imóvel:"	"Câmara Municipal de Segurança Alimentar e Nutricional"	"Checkbox"	""	""	"2"	""	""	""	""
"1640"	"3.4.5"	"2.3.3"	"v14165_10"	"Especifique o tipo de unidade com a qual a  Central de Distribuição da Agricultura Familiar compartilha o imóvel:"	"Conselho Municipal de Segurança Alimentar e Nutricional"	"Checkbox"	""	""	"2"	""	""	""	""
"1640"	"3.4.5"	"2.3.3"	"v14165_95"	"Especifique o tipo de unidade com a qual a  Central de Distribuição da Agricultura Familiar compartilha o imóvel:"	"Outra unidade administrativa (Sede de Prefeitura, Administração Regional, Sub-Prefeitura etc)"	"Checkbox"	""	""	"2"	""	""	""	""
"1640"	"3.4.5"	"2.3.3"	"v14165_12"	"Especifique o tipo de unidade com a qual a  Central de Distribuição da Agricultura Familiar compartilha o imóvel:"	"CRAS – Centro de Referência de Assistência Social"	"Checkbox"	""	""	"2"	""	""	""	""
"1640"	"3.4.5"	"2.3.3"	"v14165_96"	"Especifique o tipo de unidade com a qual a  Central de Distribuição da Agricultura Familiar compartilha o imóvel:"	"Outra unidade pública de serviços da Assistência Social"	"Checkbox"	""	""	"2"	""	""	""	""
"1640"	"3.4.5"	"2.3.3"	"v14165_14"	"Especifique o tipo de unidade com a qual a  Central de Distribuição da Agricultura Familiar compartilha o imóvel:"	"Empresa Pública de Assistência Técnica Rural (ATER)"	"Checkbox"	""	""	"2"	""	""	""	""
"1640"	"3.4.5"	"2.3.3"	"v14165_16"	"Especifique o tipo de unidade com a qual a  Central de Distribuição da Agricultura Familiar compartilha o imóvel:"	"Banco de Alimentos"	"Checkbox"	""	""	"2"	""	""	""	""
"1640"	"3.4.5"	"2.3.3"	"v14165_18"	"Especifique o tipo de unidade com a qual a  Central de Distribuição da Agricultura Familiar compartilha o imóvel:"	"Restaurante Popular ou Cozinha Comunitária"	"Checkbox"	""	""	"2"	""	""	""	""
"1640"	"3.4.5"	"2.3.3"	"v14165_20"	"Especifique o tipo de unidade com a qual a  Central de Distribuição da Agricultura Familiar compartilha o imóvel:"	"Feira Popular"	"Checkbox"	""	""	"2"	""	""	""	""
"1640"	"3.4.5"	"2.3.3"	"v14165_97"	"Especifique o tipo de unidade com a qual a  Central de Distribuição da Agricultura Familiar compartilha o imóvel:"	"Outro Equipamento de Segurança Alimentar e Nutricional"	"Checkbox"	""	""	"2"	""	""	""	""
"1640"	"3.4.5"	"2.3.3"	"v14165_22"	"Especifique o tipo de unidade com a qual a  Central de Distribuição da Agricultura Familiar compartilha o imóvel:"	"ONG/Entidade/ Associação Comunitária"	"Checkbox"	""	""	"2"	""	""	""	""
"1640"	"3.4.5"	"2.3.3"	"v14165_24"	"Especifique o tipo de unidade com a qual a  Central de Distribuição da Agricultura Familiar compartilha o imóvel:"	"Cooperativa ou Associação da Agricultura Familiar"	"Checkbox"	""	""	"2"	""	""	""	""
"1640"	"3.4.5"	"2.3.3"	"v14165_98"	"Especifique o tipo de unidade com a qual a  Central de Distribuição da Agricultura Familiar compartilha o imóvel:"	"Outros"	"Checkbox"	""	""	"2"	""	""	""	""
"1640"	"3.4.5"	"2.3.4"	"v14166_2"	"Especifique quais espaços do imóvel são compartilhados entre a  Central de Distribuição da Agricultura Familiar e a(s) outra(s) Unidade(s):"	"Apenas o endereço é o mesmo, mas todos os espaços da Central de Distribuição da Agricultura Familiar são independentes e de uso exclusivo, inclusive a entrada"	"Checkbox"	""	""	"2"	""	""	""	""
"1640"	"3.4.5"	"2.3.4"	"v14166_4"	"Especifique quais espaços do imóvel são compartilhados entre a  Central de Distribuição da Agricultura Familiar e a(s) outra(s) Unidade(s):"	"Entrada / Porta de Acesso"	"Checkbox"	""	""	"2"	""	""	""	""
"1640"	"3.4.5"	"2.3.4"	"v14166_6"	"Especifique quais espaços do imóvel são compartilhados entre a  Central de Distribuição da Agricultura Familiar e a(s) outra(s) Unidade(s):"	"Recepção"	"Checkbox"	""	""	"2"	""	""	""	""
"1640"	"3.4.5"	"2.3.4"	"v14166_8"	"Especifique quais espaços do imóvel são compartilhados entre a  Central de Distribuição da Agricultura Familiar e a(s) outra(s) Unidade(s):"	"Algumas salas"	"Checkbox"	""	""	"2"	""	""	""	""
"1640"	"3.4.5"	"2.3.4"	"v14166_10"	"Especifique quais espaços do imóvel são compartilhados entre a  Central de Distribuição da Agricultura Familiar e a(s) outra(s) Unidade(s):"	"Todas as salas"	"Checkbox"	""	""	"2"	""	""	""	""
"1640"	"3.4.5"	"2.3.4"	"v14166_12"	"Especifique quais espaços do imóvel são compartilhados entre a  Central de Distribuição da Agricultura Familiar e a(s) outra(s) Unidade(s):"	"Salas administrativas"	"Checkbox"	""	""	"2"	""	""	""	""
"1640"	"3.4.5"	"2.3.4"	"v14166_14"	"Especifique quais espaços do imóvel são compartilhados entre a  Central de Distribuição da Agricultura Familiar e a(s) outra(s) Unidade(s):"	"Banheiros"	"Checkbox"	""	""	"2"	""	""	""	""
"1640"	"3.4.5"	"2.3.4"	"v14166_16"	"Especifique quais espaços do imóvel são compartilhados entre a  Central de Distribuição da Agricultura Familiar e a(s) outra(s) Unidade(s):"	"Copa/cozinha"	"Checkbox"	""	""	"2"	""	""	""	""
"1640"	"3.4.5"	"2.3.4"	"v14166_18"	"Especifique quais espaços do imóvel são compartilhados entre a  Central de Distribuição da Agricultura Familiar e a(s) outra(s) Unidade(s):"	"Área Externa"	"Checkbox"	""	""	"2"	""	""	""	""
"1640"	"3.4.5"	"2.3.4"	"v14166_20"	"Especifique quais espaços do imóvel são compartilhados entre a  Central de Distribuição da Agricultura Familiar e a(s) outra(s) Unidade(s):"	"Almoxarifado ou similar"	"Checkbox"	""	""	"2"	""	""	""	""
"1640"	"3.4.5"	"2.3.4"	"v14166_98"	"Especifique quais espaços do imóvel são compartilhados entre a  Central de Distribuição da Agricultura Familiar e a(s) outra(s) Unidade(s):"	"Outros"	"Checkbox"	""	""	"2"	""	""	""	""
"1640"	"3.4.5"	"2.4"	"v9206"	"Qual o regime de gestão (provisão do serviço ou natureza jurídica) utilizado na Central de Distribuição da Agricultura Familiar ?"	"Direta ou Semidireta ou Indireta ou Outra ou Não sabe"	"Radio"	"Selecione a opção que informa qual é o regime de gestão da UDAF."	""	"2"	""	"Gestão, Sisan, Equipamentos Públicos de SAN, Unidade de Distribuição da Agricultura Familiar"	""	""
"1640"	"3.4.5"	"2.5"	"v9207"	"Há recursos para gestão, custeio ou manutenção da Central de Distribuição da Agricultura Familiar, previstos no orçamento municipal em 2022?"	"Sim ou Não ou Não sabe"	"Radio"	"Informe se o município garantiu previsão orçamentária para gestão, custeio ou manutenção da UADAF, no orçamento municipal em 2021."	"Se a resposta for “sim”, abrir variável 9208"	"2"	""	"Gestão, Sisan, Equipamentos Públicos de SAN, central de apoio a agricultura familiar"	""	""
"1640"	"3.4.5"	"2.5.1"	"v9208"	"Qual o valor do recurso previsto no orçamento municipal para gestão, custeio ou manutenção da Central de Distribuição da Agricultura Familiar em 2022?"	"Moeda"	"Moeda"	"Informe o valor da previsão orçamentária para gestão, custeio ou manutenção da UADAF, no orçamento municipal em 2021."	""	"2"	""	"Gestão, Sisan, Equipamentos Públicos de SAN, central de apoio a agricultura familiar"	""	""
"1640"	"3.4.5"	"2.6"	"v9209"	"Quantas ENTIDADES, em MÉDIA, são atendidas com os alimentos entregues na Central de Distribuição da Agricultura Familiar, MENSALMENTE?"	"Apenas número"	"Apenas número"	"Informe a QUANTIDADE MÉDIA MENSAL de ENTIDADES beneficiadas com alimentos distribuidos pela UADAF."	""	"2"	""	"Gestão, Sisan, Equipamentos Públicos de SAN, Unidade de Distribuição da Agricultura Familiar"	""	""
"1640"	"3.4.5"	"2.7"	"v9210"	"Quantos QUILOS de alimentos, em MÉDIA, são distribuídos pela Central de Distribuição da Agricultura Familiar  MENSALMENTE?"	"Apenas número"	"Apenas número"	"Informe a MÉDIA MENSAL de alimentos distribuídos pela UDAF, EM QUILOGRAMAS."	""	"2"	""	"Gestão, Sisan, Equipamentos Públicos de SAN, Unidade de Distribuição da Agricultura Familiar"	""	""
"1640"	"3.4.5"	"2.8"	"v9211_1"	"A Central de Distribuição da Agricultura Familiar  opera alimentos de quais programas, serviços ou equipamentos?"	"Programa Alimenta Brasil"	"Checkbox"	"Informe para quais programas a UDAF contribui na operação logística de alimentos."	"Se a resposta for “Outras procedências”, abrir variável 9212"	"2"	""	"Gestão, Sisan, Equipamentos Públicos de SAN, Unidade de Distribuição da Agricultura Familiar"	""	""
"1640"	"3.4.5"	"2.8"	"v9211_3"	"A Central de Distribuição da Agricultura Familiar  opera alimentos de quais programas, serviços ou equipamentos?"	"Rede Varejista"	"Checkbox"	"Informe para quais programas a UDAF contribui na operação logística de alimentos."	"Se a resposta for “Outras procedências”, abrir variável 9212"	"2"	""	"Gestão, Sisan, Equipamentos Públicos de SAN, Unidade de Distribuição da Agricultura Familiar"	""	""
"1640"	"3.4.5"	"2.8"	"v9211_4"	"A Central de Distribuição da Agricultura Familiar  opera alimentos de quais programas, serviços ou equipamentos?"	"Indústrias"	"Checkbox"	"Informe para quais programas a UDAF contribui na operação logística de alimentos."	"Se a resposta for “Outras procedências”, abrir variável 9212"	"2"	""	"Gestão, Sisan, Equipamentos Públicos de SAN, Unidade de Distribuição da Agricultura Familiar"	""	""
"1640"	"3.4.5"	"2.8"	"v9211_5"	"A Central de Distribuição da Agricultura Familiar  opera alimentos de quais programas, serviços ou equipamentos?"	"CEASAs"	"Checkbox"	"Informe para quais programas a UDAF contribui na operação logística de alimentos."	"Se a resposta for “Outras procedências”, abrir variável 9212"	"2"	""	"Gestão, Sisan, Equipamentos Públicos de SAN, Unidade de Distribuição da Agricultura Familiar"	""	""
"1640"	"3.4.5"	"2.8"	"v9211_98"	"A Central de Distribuição da Agricultura Familiar  opera alimentos de quais programas, serviços ou equipamentos?"	"Outros programas, serviços ou equipamentos"	"Checkbox"	"Informe para quais programas a UDAF contribui na operação logística de alimentos."	"Se a resposta for “Outras procedências”, abrir variável 9212"	"2"	""	"Gestão, Sisan, Equipamentos Públicos de SAN, Unidade de Distribuição da Agricultura Familiar"	""	""
"1640"	"3.4.5"	"2.8"	"v9211_99"	"A Central de Distribuição da Agricultura Familiar  opera alimentos de quais programas, serviços ou equipamentos?"	"Não Sabe"	"Checkbox"	"Informe para quais programas a UDAF contribui na operação logística de alimentos."	"Se a resposta for “Outras procedências”, abrir variável 9212"	"2"	""	"Gestão, Sisan, Equipamentos Públicos de SAN, Unidade de Distribuição da Agricultura Familiar"	""	""
"1640"	"3.4.5"	"2.8.1"	"v9212"	"Quais são os outros programas que operam a entrega de alimentos da Central de Distribuição da Agricultura Familiar?"	"Textarea "	"Textarea "	"Descreva quais são os outros programas que operam a entrega de alimentos através da UDAF."	""	"2"	""	"Gestão, Sisan, Equipamentos públicos de SAN, Unidade de Distribuição da Agricultura Familiar"	""	""
"1640"	"3.4.5"	"2.9"	"v9996_1"	"Quais equipamentos públicos ou organizações da sociedade civil  recebem alimentos distribuídos pela Central de Distribuição da Agricultura Familiar ?"	"Unidades Escolares (creche, pré-escola, ensino fundamental, médio ou de Jovens Adultos – EJA)"	"Checkbox"	"Selecione as opções que correspondem aos equipamentos públicos ou organizações da sociedade civil que recebem alimentos distribuidos pela UDAF."	"Se resposta 10, então abrir variável 9997"	"2"	""	""	""	""
"1640"	"3.4.5"	"2.9"	"v9996_2"	"Quais equipamentos públicos ou organizações da sociedade civil  recebem alimentos distribuídos pela Central de Distribuição da Agricultura Familiar ?"	"Centros de Referência da Assistência Social (CRAS e CREAS)"	"Checkbox"	"Selecione as opções que correspondem aos equipamentos públicos ou organizações da sociedade civil que recebem alimentos distribuidos pela UDAF."	"Se resposta 10, então abrir variável 9997"	"2"	""	""	""	""
"1640"	"3.4.5"	"2.9"	"v9996_3"	"Quais equipamentos públicos ou organizações da sociedade civil  recebem alimentos distribuídos pela Central de Distribuição da Agricultura Familiar ?"	"Centros de Referência Especializados em População de Rua (Centro POP)"	"Checkbox"	"Selecione as opções que correspondem aos equipamentos públicos ou organizações da sociedade civil que recebem alimentos distribuidos pela UDAF."	"Se resposta 10, então abrir variável 9997"	"2"	""	""	""	""
"1640"	"3.4.5"	"2.9"	"v9996_4"	"Quais equipamentos públicos ou organizações da sociedade civil  recebem alimentos distribuídos pela Central de Distribuição da Agricultura Familiar ?"	"Unidades de Acolhimento Institucional (abrigos institucionais, casa-lar, casa de passagem, residência inclusiva e república)"	"Checkbox"	"Selecione as opções que correspondem aos equipamentos públicos ou organizações da sociedade civil que recebem alimentos distribuidos pela UDAF."	"Se resposta 10, então abrir variável 9997"	"2"	""	""	""	""
"1640"	"3.4.5"	"2.9"	"v9996_5"	"Quais equipamentos públicos ou organizações da sociedade civil  recebem alimentos distribuídos pela Central de Distribuição da Agricultura Familiar ?"	"Unidades públicas e privadas sem fins lucrativos referenciadas no SUAS (inscritas nos Conselhos de Assistência Social)"	"Checkbox"	"Selecione as opções que correspondem aos equipamentos públicos ou organizações da sociedade civil que recebem alimentos distribuidos pela UDAF."	"Se resposta 10, então abrir variável 9997"	"2"	""	""	""	""
"1640"	"3.4.5"	"2.9"	"v9996_6"	"Quais equipamentos públicos ou organizações da sociedade civil  recebem alimentos distribuídos pela Central de Distribuição da Agricultura Familiar ?"	"Unidades privadas sem fins lucrativos não inscritas nos Conselhos de Assistência Social"	"Checkbox"	"Selecione as opções que correspondem aos equipamentos públicos ou organizações da sociedade civil que recebem alimentos distribuidos pela UDAF."	"Se resposta 10, então abrir variável 9997"	"2"	""	""	""	""
"1640"	"3.4.5"	"2.9"	"v9996_7"	"Quais equipamentos públicos ou organizações da sociedade civil  recebem alimentos distribuídos pela Central de Distribuição da Agricultura Familiar ?"	"Equipamentos Públicos de Segurança Alimentar e Nutricional (hospitais, unidades prisionais, unidades do sistema socioeducativo, restaurantes populares e cozinhas comunitárias)"	"Checkbox"	"Selecione as opções que correspondem aos equipamentos públicos ou organizações da sociedade civil que recebem alimentos distribuidos pela UDAF."	"Se resposta 10, então abrir variável 9997"	"2"	""	""	""	""
"1640"	"3.4.5"	"2.9"	"v9996_8"	"Quais equipamentos públicos ou organizações da sociedade civil  recebem alimentos distribuídos pela Central de Distribuição da Agricultura Familiar ?"	"Associações beneficentes (religiosas, de moradores, etc.)"	"Checkbox"	"Selecione as opções que correspondem aos equipamentos públicos ou organizações da sociedade civil que recebem alimentos distribuidos pela UDAF."	"Se resposta 10, então abrir variável 9997"	"2"	""	""	""	""
"1640"	"3.4.5"	"2.9"	"v9996_9"	"Quais equipamentos públicos ou organizações da sociedade civil  recebem alimentos distribuídos pela Central de Distribuição da Agricultura Familiar ?"	"Unidades de Atendimento para Pessoas com Deficiência (inclusive associações, APAE, etc.)"	"Checkbox"	"Selecione as opções que correspondem aos equipamentos públicos ou organizações da sociedade civil que recebem alimentos distribuidos pela UDAF."	"Se resposta 10, então abrir variável 9997"	"2"	""	""	""	""
"1640"	"3.4.5"	"2.9"	"v9996_98"	"Quais equipamentos públicos ou organizações da sociedade civil  recebem alimentos distribuídos pela Central de Distribuição da Agricultura Familiar ?"	"Outros equipamentos públicos ou organizações da sociedade civil"	"Checkbox"	"Selecione as opções que correspondem aos equipamentos públicos ou organizações da sociedade civil que recebem alimentos distribuidos pela UDAF."	"Se resposta 10, então abrir variável 9997"	"2"	""	""	""	""
"1640"	"3.4.5"	"2.9.1"	"v9997"	"Quais são as outros equipamentos públicos ou organizações da sociedade civil recebe alimentos da Central de Distribuição da Agricultura Familiar ?"	"Textarea "	"Textarea "	""	""	"2"	""	""	""	""
"1640"	"3.4.5"	"2.10"	"v9219_1"	"A Central de Distribuição da Agricultura Familiar está sendo construída com quais recursos orçamentários?"	"Com recursos do município"	"Checkbox"	"Informe quais são as fontes de financiamento que viabilizam a construção da UDAF."	"Se a resposta for “Outra forma de financiamento”, abrir variável 9220"	"2"	""	"Gestão, Sisan, Equipamentos Públicos de SAN, Unidade de Distribuição da Agricultura Familiar"	""	""
"1640"	"3.4.5"	"2.10"	"v9219_2"	"A Central de Distribuição da Agricultura Familiar está sendo construída com quais recursos orçamentários?"	"A partir de parceria e recursos do Estado"	"Checkbox"	"Informe quais são as fontes de financiamento que viabilizam a construção da UDAF."	"Se a resposta for “Outra forma de financiamento”, abrir variável 9220"	"2"	""	"Gestão, Sisan, Equipamentos Públicos de SAN, Unidade de Distribuição da Agricultura Familiar"	""	""
"1640"	"3.4.5"	"2.10"	"v9219_3"	"A Central de Distribuição da Agricultura Familiar está sendo construída com quais recursos orçamentários?"	"A partir de parceria e recursos da iniciativa privada"	"Checkbox"	"Informe quais são as fontes de financiamento que viabilizam a construção da UDAF."	"Se a resposta for “Outra forma de financiamento”, abrir variável 9220"	"2"	""	"Gestão, Sisan, Equipamentos Públicos de SAN, Unidade de Distribuição da Agricultura Familiar"	""	""
"1640"	"3.4.5"	"2.10"	"v9219_4"	"A Central de Distribuição da Agricultura Familiar está sendo construída com quais recursos orçamentários?"	"A partir de parceria e recursos do MDS"	"Checkbox"	"Informe quais são as fontes de financiamento que viabilizam a construção da UDAF."	"Se a resposta for “Outra forma de financiamento”, abrir variável 9220"	"2"	""	"Gestão, Sisan, Equipamentos Públicos de SAN, Unidade de Distribuição da Agricultura Familiar"	""	""
"1640"	"3.4.5"	"2.10"	"v9219_98"	"A Central de Distribuição da Agricultura Familiar está sendo construída com quais recursos orçamentários?"	"Outra forma de financiamento"	"Checkbox"	"Informe quais são as fontes de financiamento que viabilizam a construção da UDAF."	"Se a resposta for “Outra forma de financiamento”, abrir variável 9220"	"2"	""	"Gestão, Sisan, Equipamentos Públicos de SAN, Unidade de Distribuição da Agricultura Familiar"	""	""
"1640"	"3.4.5"	"2.10"	"v9219_99"	"A Central de Distribuição da Agricultura Familiar está sendo construída com quais recursos orçamentários?"	"Não Sabe"	"Checkbox"	"Informe quais são as fontes de financiamento que viabilizam a construção da UDAF."	"Se a resposta for “Outra forma de financiamento”, abrir variável 9220"	"2"	""	"Gestão, Sisan, Equipamentos Públicos de SAN, Unidade de Distribuição da Agricultura Familiar"	""	""
